industry_url,job_title_url,job_title,wage,wage_base,experience_level,percentage_change,salaries,salary_values,respondents,job_rating,job_rating_round,genders,gender_values,gender_respondents
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Loan_Officer/Salary,Average Loan Officer Salary,"$51,124",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼14%', '▼3%', '▲1%', '▲8%', '▲15%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$35k - $79k', '$660 - $15k', '$582 - $10k', '$510 - $98k', '$34k - $82k']","Based on 1,255 salary profiles (last updated Nov 21 2023)",3.8 out of 5,(171),"['Female', 'Male', 'Prefer to self-define']","['54.4%', '45.4%', '0.2%']",This data is based on 465 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Senior_Staff_Accountant/Salary,Average Senior Staff Accountant Salary,"$68,298",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼8%', '▼6%', '▲1%', '▲3%', '▲6%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$54k - $86k', '$1k - $9k', '$1k - $8k', '$0 - $154', '$54k - $88k']","Based on 1,151 salary profiles (last updated Oct 31 2023)",3.8 out of 5,(158),"['Female', 'Male', 'Prefer to self-define']","['71.2%', '26.9%', '1.9%']",This data is based on 472 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Business_Analyst%2C_Finance%2FBanking/Salary,"Average Business Analyst, Finance/Banking Salary","$70,603",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼11%', '▼3%', '▲4%', '▲12%', '▲30%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Total Pay']","['$51k - $103k', '$1k - $14k', '$996 - $8k', '$50k - $109k']","Based on 1,177 salary profiles (last updated Nov 15 2023)",3.9 out of 5,(139),"['Male', 'Female', 'Prefer to self-define']","['54.7%', '44.2%', '1.1%']",This data is based on 446 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Senior_Internal_Auditor/Salary,Average Senior Internal Auditor Salary,"$84,894",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼19%', '▼4%', '▲2%', '▲8%', '▲4%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Total Pay']","['$65k - $105k', '$2k - $12k', '$900 - $12k', '$65k - $112k']","Based on 1,066 salary profiles (last updated Nov 22 2023)",3.7 out of 5,(142),"['Female', 'Male', 'Prefer to self-define']","['55.6%', '42.8%', '1.7%']",This data is based on 421 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Tax_Preparer/Hourly_Rate,Average Tax Preparer Hourly Pay,$15.83,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼18%', '▼5%', '▲12%', '▲23%', '▲51%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$10 - $27', '$408 - $6k', '$275 - $10k', '$582 - $29k', '$22k - $65k']","Based on 1,148 salary profiles (last updated Nov 20 2023)",3.9 out of 5,(134),"['Female', 'Male', 'Prefer to self-define']","['74.2%', '23.7%', '1.9%']",This data is based on 414 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Credit_Manager/Salary,Average Credit Manager Salary,"$71,288",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼24%', '▼13%', '▼2%', '▲6%', '▲8%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Total Pay']","['$50k - $107k', '$1k - $15k', '$997 - $23k', '$44k - $113k']","Based on 1,066 salary profiles (last updated Oct 30 2023)",4.1 out of 5,(161),"['Female', 'Male', 'Prefer to self-define']","['65.3%', '33.7%', '1.0%']",This data is based on 403 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Financial_Planner/Salary,Average Financial Planner Salary,"$67,682",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼23%', '▼8%', '▲13%', '▲30%', '▲47%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$46k - $107k', '$2k - $23k', '$1k - $14k', '$1k - $102k', '$48k - $124k']","Based on 1,003 salary profiles (last updated Oct 04 2023)",3.8 out of 5,(109),"['Male', 'Female', 'Prefer to self-define']","['57.0%', '42.8%', '0.3%']",This data is based on 388 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Fraud_Investigator/Salary,Average Fraud Investigator Salary,"$67,390",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼21%', '▼9%', '▲1%', '▲6%', '▲17%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Total Pay']","['$46k - $94k', '$993 - $10k', '$503 - $15k', '$39k - $91k']","Based on 1,092 salary profiles (last updated Nov 01 2023)",3.8 out of 5,(143),"['Female', 'Male', 'Prefer to self-define']","['61.0%', '37.8%', '1.2%']",This data is based on 426 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Senior_Tax_Manager/Salary,Average Senior Tax Manager Salary,"$137,549",/ year,"['Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼20%', '▼2%', '▲3%', '▼0%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$104k - $181k', '$4k - $25k', '$2k - $12k', '$1k - $59k', '$109k - $192k']",Based on 917 salary profiles (last updated Nov 21 2023),3.8 out of 5,(107),"['Female', 'Male', 'Prefer to self-define']","['58.3%', '40.5%', '1.2%']",This data is based on 331 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Universal_Banker/Hourly_Rate,Average Universal Banker Hourly Pay,$17.79,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼7%', '▼2%', '▲3%', '▲3%', '▲7%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$15 - $22', '$329 - $4k', '$304 - $3k', '$412 - $5k', '$31k - $47k']","Based on 1,079 salary profiles (last updated Nov 16 2023)",3.4 out of 5,(174),"['Female', 'Male']","['73.6%', '26.4%']",This data is based on 382 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Internal_Auditing_Manager/Salary,Average Internal Auditing Manager Salary,"$105,423",/ year,"['Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼16%', '▼1%', '▲5%', '▲8%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Total Pay']","['$75k - $133k', '$3k - $20k', '$955 - $15k', '$74k - $145k']",Based on 872 salary profiles (last updated Nov 10 2023),3.9 out of 5,(103),"['Female', 'Male', 'Prefer to self-define']","['56.0%', '43.1%', '0.9%']",This data is based on 318 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Insurance_Underwriter/Salary,Average Insurance Underwriter Salary,"$63,035",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼14%', '▼6%', '▲3%', '▲11%', '▲26%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$45k - $91k', '$1k - $12k', '$974 - $11k', '$10k - $20k', '$42k - $97k']",Based on 941 salary profiles (last updated Nov 22 2023),3.7 out of 5,(142),"['Female', 'Male', 'Prefer to self-define']","['60.0%', '39.4%', '0.7%']",This data is based on 447 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Cost_Accountant/Salary,Average Cost Accountant Salary,"$63,469",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼12%', '▼4%', '▲7%', '▲9%', '▲11%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Total Pay']","['$50k - $84k', '$1k - $7k', '$793 - $6k', '$47k - $86k']",Based on 944 salary profiles (last updated Nov 21 2023),3.7 out of 5,(125),"['Female', 'Male', 'Prefer to self-define']","['50.4%', '48.7%', '0.8%']",This data is based on 355 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Asset_Manager/Salary,Average Asset Manager Salary,"$79,117",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼22%', '▼10%', '▲8%', '▲13%', '▲11%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$54k - $120k', '$2k - $24k', '$1k - $12k', '$0 - $3k', '$49k - $130k']",Based on 953 salary profiles (last updated Nov 14 2023),3.7 out of 5,(125),"['Male', 'Female', 'Prefer to self-define']","['60.2%', '38.0%', '1.8%']",This data is based on 379 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Junior_Accountant/Salary,Average Junior Accountant Salary,"$49,882",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼9%', '▼1%', '▲1%', '▲11%', '▲20%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Total Pay']","['$39k - $63k', '$495 - $5k', '$10 - $6k', '$36k - $62k']",Based on 914 salary profiles (last updated Nov 13 2023),3.9 out of 5,(98),"['Female', 'Male', 'Prefer to self-define']","['64.8%', '34.0%', '1.2%']",This data is based on 341 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Treasury_Analyst/Salary,Average Treasury Analyst Salary,"$62,815",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼10%', '▼2%', '▲4%', '▲17%', '▲17%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$49k - $81k', '$1k - $8k', '$1k - $10k', '$0 - $1k', '$47k - $84k']",Based on 851 salary profiles (last updated Nov 19 2023),3.8 out of 5,(112),"['Female', 'Male', 'Prefer to self-define']","['54.2%', '44.5%', '1.3%']",This data is based on 319 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Budget_Analyst/Salary,Average Budget Analyst Salary,"$66,135",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼16%', '▼6%', '▲10%', '▲14%', '▲25%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Total Pay']","['$49k - $100k', '$505 - $8k', '$972 - $5k', '$47k - $99k']",Based on 896 salary profiles (last updated Nov 14 2023),3.9 out of 5,(97),"['Female', 'Male', 'Prefer to self-define']","['59.6%', '38.9%', '1.3%']",This data is based on 319 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Finance_Associate/Salary,Average Finance Associate Salary,"$67,776",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼12%', '▼0%', '▲21%', '▼6%', '▼11%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$45k - $102k', '$2k - $18k', '$1k - $10k', '$0 - $20k', '$42k - $110k']",Based on 867 salary profiles (last updated Nov 16 2023),3.7 out of 5,(110),"['Female', 'Male', 'Prefer to self-define']","['52.9%', '45.8%', '1.3%']",This data is based on 380 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Director_of_Finance_%26_Administration/Salary,Average Director of Finance & Administration Salary,"$97,191",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼37%', '▼26%', '▼4%', '▲7%', '▲10%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Total Pay']","['$62k - $152k', '$1k - $31k', '$2k - $19k', '$59k - $162k']",Based on 811 salary profiles (last updated Nov 20 2023),4.2 out of 5,(112),"['Female', 'Male', 'Prefer to self-define']","['74.8%', '23.7%', '1.2%']",This data is based on 329 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Accounting_Analyst/Salary,Average Accounting Analyst Salary,"$59,238",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼9%', '▼1%', '▲7%', '▲2%', '▲1%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Total Pay']","['$45k - $77k', '$955 - $8k', '$122 - $8k', '$42k - $78k']",Based on 844 salary profiles (last updated Oct 20 2023),3.8 out of 5,(101),"['Female', 'Male', 'Prefer to self-define']","['64.6%', '34.6%', '0.8%']",This data is based on 356 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Financial_Consultant/Salary,Average Financial Consultant Salary,"$74,255",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼14%', '▼4%', '▲9%', '▲18%', '▲19%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$48k - $110k', '$2k - $31k', '$1k - $20k', '$352 - $149k', '$44k - $133k']",Based on 848 salary profiles (last updated Oct 03 2023),3.7 out of 5,(113),"['Male', 'Female', 'Prefer to self-define']","['52.6%', '46.2%', '1.2%']",This data is based on 342 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Plant_Controller/Salary,Average Plant Controller Salary,"$102,120",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼24%', '▼17%', '▼3%', '▲5%', '▲8%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Total Pay']","['$75k - $137k', '$4k - $22k', '$991 - $15k', '$72k - $149k']",Based on 830 salary profiles (last updated Nov 16 2023),4 out of 5,(82),"['Male', 'Female', 'Prefer to self-define']","['59.9%', '39.0%', '1.1%']",This data is based on 282 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Finance_Analyst/Salary,Average Finance Analyst Salary,"$67,601",/ year,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼9%', '▼3%', '▲12%', '▲24%', '▲15%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Commission', 'Total Pay']","['$51k - $91k', '$1k - $11k', '$681 - $11k', '$0 - $5k', '$49k - $94k']",Based on 799 salary profiles (last updated Nov 03 2023),4 out of 5,(100),"['Male', 'Female', 'Prefer to self-define']","['50.3%', '49.0%', '0.6%']",This data is based on 314 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Fund_Accounting_Manager/Salary,Average Fund Accounting Manager Salary,"$93,827",/ year,"['Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼6%', '▲5%', '▼1%', '▲28%']","['Base Salary', 'Bonus', 'Profit Sharing', 'Total Pay']","['$68k - $133k', '$4k - $20k', '$0 - $5k', '$70k - $142k']",Based on 53 salary profiles (last updated May 19 2023),3.4 out of 5,(8),"['Female', 'Male']","['57.9%', '42.1%']",This data is based on 19 survey responses. Learn more about the gender pay gap.
https://www.payscale.com/research/US/Job/Accounting-and-Finance,https://www.payscale.com/research/US/Job=Financial_Counselor/Hourly_Rate,Average Financial Counselor Hourly Pay,$18.74,/ hour,"['Entry Level', 'Early Career', 'Mid Career', 'Late Career', 'Experienced']","['▼11%', '▼4%', '▲3%', '▲5%', '▲9%']","['Hourly Rate', 'Bonus', 'Profit Sharing', 'Total Pay']","['$15 - $25', '$256 - $5k', '$102 - $3k', '$32k - $57k']",Based on 833 salary profiles (last updated Oct 30 2023),3.9 out of 5,(131),"['Female', 'Male', 'Prefer to self-define']","['85.9%', '12.5%', '1.6%']",This data is based on 305 survey responses. Learn more about the gender pay gap.
