name,displayName,url,profileCount,range,isEstimated
Embedded / Real-Time / RTOS,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/b009bd8f/Embedded-Real-Time-RTOS,7,{'50': 94125.95},
Mobile applications development,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/e126c5fb/Mobile-applications-development,7,{'50': 133535.41},
Oracle,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/265b542a/Oracle,7,{'50': 142825.17},
PL/SQL,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/80d28930/PL-SQL,7,{'50': 99820.09},
Agile Software Development,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/2a33a538/Agile-Software-Development,7,{'50': 139000},
R,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/1f039e09/R,7,{'50': 141000},
PHP,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/0ce63afc/PHP,7,{'50': 91306.82},
Ruby on Rails,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/4bd590ab/Ruby-on-Rails,6,{'50': 137454.55},
Object Oriented Design (OOD),,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/ead07d97/Object-Oriented-Design-OOD,6,{'50': 154889.13},
Distributed Systems,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/f9faa8cd/Distributed-Systems,6,{'50': 149484.95},
Big Data Analytics,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/5f7053b9/Big-Data-Analytics,6,{'50': 123154},
Angular,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/b2fe43e1/Angular,5,{'50': 131000},
Apache Hadoop,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/13c80311/Apache-Hadoop,5,{'50': 107441.86},
HTML5,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/74b051b7/HTML5,5,{'50': 162500},
Machine Learning,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/ed7acb38/Machine-Learning,5,{'50': 134000},
RESTful Web Services,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/39ce405c/RESTful-Web-Services,5,{'50': 117769.79},
MySQL,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/c7d60c67/MySQL,5,{'50': 108990.83},
Service Oriented Architecture (SOA),,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/f8feb9db/Service-Oriented-Architecture-SOA,5,{'50': 144769.09},
Visual Basic (VB),,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/1fc09b14/Visual-Basic-VB,5,{'50': 85552.23},
Angular.js,,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/92c2700c/Angular.js,5,{'50': 108479.26},
Natural Language Processing (NLP),,/research/US/Job=Senior_Software_Development_Engineer_(SDE)/Salary/062775a4/Natural-Language-Processing-NLP,2,{'50': 132000},
JavaScript,,/research/US/Job=Senior_Software_Engineer/Salary/9c39d9b1/JavaScript,7278,{'50': 125506.23},
SQL,,/research/US/Job=Senior_Software_Engineer/Salary/86507386/SQL,7188,{'50': 120224.39},
Java,,/research/US/Job=Senior_Software_Engineer/Salary/19999dd5/Java,6790,{'50': 126834.89},
C# Programming Language,,/research/US/Job=Senior_Software_Engineer/Salary/ffd22310/C%23-Programming-Language,4871,{'50': 116939.3},
Python,,/research/US/Job=Senior_Software_Engineer/Salary/e0da3375/Python,4230,{'50': 133721.89},
.NET,,/research/US/Job=Senior_Software_Engineer/Salary/a60badd1/.NET,3987,{'50': 115891.97},
React.js,,/research/US/Job=Senior_Software_Engineer/Salary/e53cfdb4/React.js,3247,{'50': 132151.31},
Amazon Web Services (AWS),,/research/US/Job=Senior_Software_Engineer/Salary/33b3bd4b/Amazon-Web-Services-AWS,2872,{'50': 134197.44},
C++ Programming Language,,/research/US/Job=Senior_Software_Engineer/Salary/07094bd4/C%2B%2B-Programming-Language,2224,{'50': 125766.2},
Node.js,,/research/US/Job=Senior_Software_Engineer/Salary/8c1026b9/Node.js,1584,{'50': 131019.82},
Angular,,/research/US/Job=Senior_Software_Engineer/Salary/bf9d6b95/Angular,1166,{'50': 119637.29},
Linux,,/research/US/Job=Senior_Software_Engineer/Salary/3ac5d3d4/Linux,1089,{'50': 126215.51},
Spring,,/research/US/Job=Senior_Software_Engineer/Salary/19cc1b47/Spring,972,{'50': 125789.28},
Go (Golang) Programming Language,,/research/US/Job=Senior_Software_Engineer/Salary/e68f1bc5/Go-Golang-Programming-Language,903,{'50': 146436.47},
C Programming Language,,/research/US/Job=Senior_Software_Engineer/Salary/200a7806/C-Programming-Language,873,{'50': 122727.62},
Ruby on Rails,,/research/US/Job=Senior_Software_Engineer/Salary/00313403/Ruby-on-Rails,832,{'50': 134596.39},
TypeScript Programming Language,,/research/US/Job=Senior_Software_Engineer/Salary/a0241751/TypeScript-Programming-Language,735,{'50': 132168.88},
Microservices,,/research/US/Job=Senior_Software_Engineer/Salary/8c9e169c/Microservices,713,{'50': 136887.42},
PHP,,/research/US/Job=Senior_Software_Engineer/Salary/a86309d2/PHP,646,{'50': 116499.43},
Embedded / Real-Time / RTOS,,/research/US/Job=Senior_Software_Engineer/Salary/54507fc8/Embedded-Real-Time-RTOS,626,{'50': 120314.72},
Kubernetes,,/research/US/Job=Senior_Software_Engineer/Salary/712f4dca/Kubernetes,544,{'50': 136754.57},
Java/J2EE,,/research/US/Job=Senior_Software_Engineer/Salary/2abc85d3/Java-J2EE,482,{'50': 127346.5},
Internet Information Server (IIS),,/research/US/Job=Senior_Software_Engineer/Salary/c9d3c85c/Internet-Information-Server-IIS,382,{'50': 105818.89},
Microsoft Azure,,/research/US/Job=Senior_Software_Engineer/Salary/7c2a64b0/Microsoft-Azure,333,{'50': 118806.97},
Ruby,,/research/US/Job=Senior_Software_Engineer/Salary/654da8f8/Ruby,319,{'50': 139129.98},
Software Architecture,,/research/US/Job=Senior_Software_Engineer/Salary/81be26ee/Software-Architecture,311,{'50': 130306.2},
Scala,,/research/US/Job=Senior_Software_Engineer/Salary/56aaf8cf/Scala,261,{'50': 138167.44},
Development Operations (DevOps),,/research/US/Job=Senior_Software_Engineer/Salary/b05e2c8c/Development-Operations-DevOps,260,{'50': 127827.87},
PostgreSQL,,/research/US/Job=Senior_Software_Engineer/Salary/0ead7d88/PostgreSQL,250,{'50': 134631.24},
iOS,,/research/US/Job=Senior_Software_Engineer/Salary/c89a50a3/iOS,227,{'50': 143706.67},
Angular.js,,/research/US/Job=Senior_Software_Engineer/Salary/e6679966/Angular.js,222,{'50': 117956.25},
Swift Programming Language,,/research/US/Job=Senior_Software_Engineer/Salary/210269ff/Swift-Programming-Language,218,{'50': 144705.17},
Cloud Computing,,/research/US/Job=Senior_Software_Engineer/Salary/9d41d014/Cloud-Computing,213,{'50': 133816.65},
GraphQL,,/research/US/Job=Senior_Software_Engineer/Salary/3f80bce1/GraphQL,200,{'50': 131674.98},
Kotlin Programming Language,,/research/US/Job=Senior_Software_Engineer/Salary/c09a9bb9/Kotlin-Programming-Language,200,{'50': 131534.64},
Software Development,,/research/US/Job=Senior_Software_Engineer/Salary/fcf6dc10/Software-Development,183,{'50': 134360.83},
Agile Software Development,,/research/US/Job=Senior_Software_Engineer/Salary/f3bbc0d5/Agile-Software-Development,180,{'50': 125644.42},
Docker,,/research/US/Job=Senior_Software_Engineer/Salary/0716620a/Docker,178,{'50': 129440.7},
Machine Learning,,/research/US/Job=Senior_Software_Engineer/Salary/4d18accc/Machine-Learning,174,{'50': 138696.24},
Android Software Development Kit (SDK),,/research/US/Job=Senior_Software_Engineer/Salary/b7d47fda/Android-Software-Development-Kit-SDK,165,{'50': 131226.21},
Cascading Style Sheets (CSS),,/research/US/Job=Senior_Software_Engineer/Salary/4bc0aada/Cascading-Style-Sheets-CSS,159,{'50': 127520.64},
MySQL,,/research/US/Job=Senior_Software_Engineer/Salary/574a3097/MySQL,147,{'50': 124443.16},
ASP.NET Framework,,/research/US/Job=Senior_Software_Engineer/Salary/403f8640/ASP.NET-Framework,139,{'50': 107252.63},
Django,,/research/US/Job=Senior_Software_Engineer/Salary/50afd6b8/Django,137,{'50': 134179.45},
HTML,,/research/US/Job=Senior_Software_Engineer/Salary/1bda755a/HTML,135,{'50': 118625.65},
Apache Kafka,,/research/US/Job=Senior_Software_Engineer/Salary/7e8064c6/Apache-Kafka,133,{'50': 133906.42},
Apache Spark,,/research/US/Job=Senior_Software_Engineer/Salary/0d94f783/Apache-Spark,133,{'50': 138303.04},
MongoDB,,/research/US/Job=Senior_Software_Engineer/Salary/0cb72519/MongoDB,132,{'50': 128694.94},
Apache Hadoop,,/research/US/Job=Senior_Software_Engineer/Salary/6e668bb5/Apache-Hadoop,127,{'50': 130262.84},
VB.Net,,/research/US/Job=Senior_Software_Engineer/Salary/00237d65/VB.Net,116,{'50': 103491.79},
RESTful Web Services,,/research/US/Job=Senior_Software_Engineer/Salary/71365f67/RESTful-Web-Services,113,{'50': 128325.19},
React Native,,/research/US/Job=Senior_Software_Engineer/Salary/398d6b89/React-Native,112,{'50': 128667.71},
UNIX,,/research/US/Job=Senior_Software_Engineer/Salary/5c0ef4d7/UNIX,109,{'50': 123258.45},
Terraform,,/research/US/Job=Senior_Software_Engineer/Salary/9cc341e8/Terraform,106,{'50': 140566.14},
Mobile applications development,,/research/US/Job=Senior_Software_Engineer/Salary/1d3cde3d/Mobile-applications-development,97,{'50': 129160.92},
Vue.js,,/research/US/Job=Senior_Software_Engineer/Salary/f5ccfac2/Vue.js,96,{'50': 119698.84},
Google Cloud Platform (GCP),,/research/US/Job=Senior_Software_Engineer/Salary/1179c7bc/Google-Cloud-Platform-GCP,92,{'50': 131826.45},
.NET Core,,/research/US/Job=Senior_Software_Engineer/Salary/f7ba32d9/.NET-Core,90,{'50': 121191.9},
HTML5,,/research/US/Job=Senior_Software_Engineer/Salary/20daccd5/HTML5,89,{'50': 131987.8},
Elixir Programming Language,,/research/US/Job=Senior_Software_Engineer/Salary/95d482f4/Elixir-Programming-Language,88,{'50': 135572.34},
Objective-C,,/research/US/Job=Senior_Software_Engineer/Salary/67ebad78/Objective-C,88,{'50': 145956.41},
Microsoft SQL Server,,/research/US/Job=Senior_Software_Engineer/Salary/a7d5b667/Microsoft-SQL-Server,81,{'50': 111657.81},
Test Automation,,/research/US/Job=Senior_Software_Engineer/Salary/4727e034/Test-Automation,80,{'50': 121467.59},
Database,,/research/US/Job=Senior_Software_Engineer/Salary/d17272c3/Database,78,{'50': 126864.02},
Distributed Systems,,/research/US/Job=Senior_Software_Engineer/Salary/6abe328c/Distributed-Systems,77,{'50': 149687.22},
Matlab,,/research/US/Job=Senior_Software_Engineer/Salary/26ca1261/Matlab,65,{'50': 119165.94},
Cyber Security,,/research/US/Job=Senior_Software_Engineer/Salary/989f9772/Cyber-Security,64,{'50': 127726.43},
Team Leadership,,/research/US/Job=Senior_Software_Engineer/Salary/5c4681fe/Team-Leadership,64,{'50': 123215.39},
Robotics,,/research/US/Job=Senior_Software_Engineer/Salary/250cadd4/Robotics,62,{'50': 135589.49},
Salesforce,,/research/US/Job=Senior_Software_Engineer/Salary/87a32353/Salesforce,58,{'50': 120573.24},
Big Data Analytics,,/research/US/Job=Senior_Software_Engineer/Salary/0d4d6b59/Big-Data-Analytics,57,{'50': 146174.33},
Eclipse Java IDE,,/research/US/Job=Senior_Software_Engineer/Salary/2d906424/Eclipse-Java-IDE,56,{'50': 101591.4},
Project Management,,/research/US/Job=Senior_Software_Engineer/Salary/d0b519f1/Project-Management,55,{'50': 116619.87},
Artificial Intelligence (AI),,/research/US/Job=Senior_Software_Engineer/Salary/b0035985/Artificial-Intelligence-AI,52,{'50': 142710.25},
ElasticSearch,,/research/US/Job=Senior_Software_Engineer/Salary/872c5130/ElasticSearch,52,{'50': 135744.81},
Red Hat Ansible,,/research/US/Job=Senior_Software_Engineer/Salary/a37c8866/Red-Hat-Ansible,51,{'50': 117308.53},
jQuery,,/research/US/Job=Senior_Software_Engineer/Salary/7df08a75/jQuery,49,{'50': 107075.96},
Web Development,,/research/US/Job=Senior_Software_Engineer/Salary/2becc9fa/Web-Development,48,{'50': 125644.08},
Perl,,/research/US/Job=Senior_Software_Engineer/Salary/0de003b8/Perl,48,{'50': 123830.83},
Object Oriented Programming (OOP),,/research/US/Job=Senior_Software_Engineer/Salary/66f5c56f/Object-Oriented-Programming-OOP,47,{'50': 118814.2},
Unity Engine,,/research/US/Job=Senior_Software_Engineer/Salary/e82e9faa/Unity-Engine,45,{'50': 120170.23},
Computer Vision,,/research/US/Job=Senior_Software_Engineer/Salary/ac9637a6/Computer-Vision,45,{'50': 133520.2},
REST,,/research/US/Job=Senior_Software_Engineer/Salary/962c1d68/REST,44,{'50': 126131.77},
Asynchronous Javascript and XML (Ajax) Web Development,,/research/US/Job=Senior_Software_Engineer/Salary/d80e6616/Asynchronous-Javascript-and-XML-Ajax-Web-Development,44,{'50': 120016.74},
"ETL (Extract, transform, load)",,/research/US/Job=Senior_Software_Engineer/Salary/a66cdcf4/ETL-Extract-transform-load,44,{'50': 115819.94},
Git,,/research/US/Job=Senior_Software_Engineer/Salary/e3f438a9/Git,43,{'50': 129541.84},
Laravel Web Framework,,/research/US/Job=Senior_Software_Engineer/Salary/410a7c70/Laravel-Web-Framework,43,{'50': 109185.52},
Oracle,,/research/US/Job=Senior_Software_Engineer/Salary/ad210dd6/Oracle,42,{'50': 121317.89},
IT Security & Infrastructure,,/research/US/Job=Senior_Software_Engineer/Salary/e51ec8e0/IT-Security-%26-Infrastructure,41,{'50': 130899.09},
Clojure Programming Language,,/research/US/Job=Senior_Software_Engineer/Salary/3bd46565/Clojure-Programming-Language,41,{'50': 134399.71},
Continuous Integration (CI),,/research/US/Job=Senior_Software_Engineer/Salary/b795a672/Continuous-Integration-CI,40,{'50': 123750.88},
Data Analysis,,/research/US/Job=Senior_Software_Engineer/Salary/6865c4c8/Data-Analysis,40,{'50': 123262.07},
Visual C / C++,,/research/US/Job=Senior_Software_Engineer/Salary/fafcda4f/Visual-C-C%2B%2B,39,{'50': 125451.9},
Algorithm Development,,/research/US/Job=Senior_Software_Engineer/Salary/d87be1b2/Algorithm-Development,39,{'50': 135704.37},
Rust,,/research/US/Job=Senior_Software_Engineer/Salary/017e72ac/Rust,38,{'50': 137338.35},
Express (Node.js),,/research/US/Job=Senior_Software_Engineer/Salary/653dd4bf/Express-Node.js,37,{'50': 129868.1},
Informatica,,/research/US/Job=Senior_Software_Engineer/Salary/382e7d93/Informatica,37,{'50': 102077.99},
Apache Tomcat Application Server,,/research/US/Job=Senior_Software_Engineer/Salary/77dad0ad/Apache-Tomcat-Application-Server,35,{'50': 114467.95},
COBOL,,/research/US/Job=Senior_Software_Engineer/Salary/20f2a29b/COBOL,34,{'50': 100000},
Java Database Connectivity (JDBC),,/research/US/Job=Senior_Software_Engineer/Salary/21dc72f1/Java-Database-Connectivity-JDBC,34,{'50': 107483.98},
Mainframe,,/research/US/Job=Senior_Software_Engineer/Salary/fb21ff3f/Mainframe,33,{'50': 107417.94},
Kernel Development,,/research/US/Job=Senior_Software_Engineer/Salary/a6fbbc17/Kernel-Development,33,{'50': 145340.48},
NoSQL,,/research/US/Job=Senior_Software_Engineer/Salary/9058f836/NoSQL,33,{'50': 144480.06},
WebAPI,,/research/US/Job=Senior_Software_Engineer/Salary/302eebe5/WebAPI,33,{'50': 126085.54},
Android Operating System Development,,/research/US/Job=Senior_Software_Engineer/Salary/07a965d6/Android-Operating-System-Development,32,{'50': 123038.19},
Apple Xcode IDE,,/research/US/Job=Senior_Software_Engineer/Salary/768888bf/Apple-Xcode-IDE,31,{'50': 137024.18},
J2EE,,/research/US/Job=Senior_Software_Engineer/Salary/73e470be/J2EE,31,{'50': 109857.73},
Apache Cassandra,,/research/US/Job=Senior_Software_Engineer/Salary/cd797527/Apache-Cassandra,31,{'50': 133794.91},
eXtensible Markup Language (XML),,/research/US/Job=Senior_Software_Engineer/Salary/c5c60324/eXtensible-Markup-Language-XML,29,{'50': 99329.31},
Simulink,,/research/US/Job=Senior_Software_Engineer/Salary/f07b19bd/Simulink,28,{'50': 112357.04},
Selenium Automated Test Tool,,/research/US/Job=Senior_Software_Engineer/Salary/e1bb3fcf/Selenium-Automated-Test-Tool,28,{'50': 105322.5},
Redux.js,,/research/US/Job=Senior_Software_Engineer/Salary/5985967e/Redux.js,27,{'50': 116982.66},
Red Hat Enterprise Linux (RHEL),,/research/US/Job=Senior_Software_Engineer/Salary/c573e8ea/Red-Hat-Enterprise-Linux-RHEL,27,{'50': 125790.76},
OpenGL,,/research/US/Job=Senior_Software_Engineer/Salary/1f977eb7/OpenGL,27,{'50': 111506.17},
PL/SQL,,/research/US/Job=Senior_Software_Engineer/Salary/c18dd6a2/PL-SQL,27,{'50': 119112.29},
Deep Learning,,/research/US/Job=Senior_Software_Engineer/Salary/4b73d222/Deep-Learning,26,{'50': 132143.3},
Games,,/research/US/Job=Senior_Software_Engineer/Salary/c66c1cbd/Games,25,{'50': 129432.76},
Rust Programming Language,,/research/US/Job=Senior_Software_Engineer/Salary/1e793be8/Rust-Programming-Language,25,{'50': 140755.23},
Jenkins,,/research/US/Job=Senior_Software_Engineer/Salary/635f2176/Jenkins,25,{'50': 117394.98},
Natural Language Processing (NLP),,/research/US/Job=Senior_Software_Engineer/Salary/288331d3/Natural-Language-Processing-NLP,25,{'50': 120072.63},
Digital Signal Processing (DSP),,/research/US/Job=Senior_Software_Engineer/Salary/1d08882f/Digital-Signal-Processing-DSP,25,{'50': 117023.65},
Visual Basic (VB),,/research/US/Job=Senior_Software_Engineer/Salary/7d90bc37/Visual-Basic-VB,24,{'50': 100497.51},
Apex,,/research/US/Job=Senior_Software_Engineer/Salary/ef5212ad/Apex,24,{'50': 128586.19},
Hibernate,,/research/US/Job=Senior_Software_Engineer/Salary/68c4a8b3/Hibernate,24,{'50': 114757.01},
Simulation,,/research/US/Job=Senior_Software_Engineer/Salary/cd2c9d3c/Simulation,23,{'50': 123780.62},
Oracle 11g,,/research/US/Job=Senior_Software_Engineer/Salary/fee75f77/Oracle-11g,23,{'50': 92310.67},
Spring Boot Java Framework,,/research/US/Job=Senior_Software_Engineer/Salary/79148077/Spring-Boot-Java-Framework,23,{'50': 136817.48},
Systems Engineering,,/research/US/Job=Senior_Software_Engineer/Salary/ccd11631/Systems-Engineering,23,{'50': 112300.31},
JavaServer Pages (JSP),,/research/US/Job=Senior_Software_Engineer/Salary/ab52ec83/JavaServer-Pages-JSP,23,{'50': 97518.35},
ScrumMaster,,/research/US/Job=Senior_Software_Engineer/Salary/cb7d1bcc/ScrumMaster,22,{'50': 100619.07},
SQL Server Integration Services (SSIS),,/research/US/Job=Senior_Software_Engineer/Salary/36e75a89/SQL-Server-Integration-Services-SSIS,22,{'50': 110925.79},
System Architecture,,/research/US/Job=Senior_Software_Engineer/Salary/aaea0ccd/System-Architecture,21,{'50': 123161.46},
System Integration,,/research/US/Job=Senior_Software_Engineer/Salary/7be795aa/System-Integration,21,{'50': 118970.44},
Tableau Software,,/research/US/Job=Senior_Software_Engineer/Salary/280cb472/Tableau-Software,21,{'50': 109874.9},
Labview,,/research/US/Job=Senior_Software_Engineer/Salary/c2d3a683/Labview,21,{'50': 111334.77},
Mentoring,,/research/US/Job=Senior_Software_Engineer/Salary/b1ce233f/Mentoring,21,{'50': 126451.03},
Programmable Logic Controllers (PLC) / Automation,,/research/US/Job=Senior_Software_Engineer/Salary/c9ea5122/Programmable-Logic-Controllers-PLC-Automation,21,{'50': 112606.49},
iOS SDK,,/research/US/Job=Senior_Software_Engineer/Salary/e4f8db8d/iOS-SDK,21,{'50': 115477.49},
Ada Programming Language,,/research/US/Job=Senior_Software_Engineer/Salary/c1b87bdd/Ada-Programming-Language,21,{'50': 93676.8},
Erlang,,/research/US/Job=Senior_Software_Engineer/Salary/4c9af123/Erlang,20,{'50': 130487.38},
Data Modeling,,/research/US/Job=Senior_Software_Engineer/Salary/e83880d2/Data-Modeling,20,{'50': 125071.05},
MapReduce,,/research/US/Job=Senior_Software_Engineer/Salary/eb69c914/MapReduce,20,{'50': 127604.61},
Shell Scripting,,/research/US/Job=Senior_Software_Engineer/Salary/2224d7e3/Shell-Scripting,20,{'50': 124686.85},
Scrum,,/research/US/Job=Senior_Software_Engineer/Salary/0736dab6/Scrum,20,{'50': 115448.2},
Image Processing,,/research/US/Job=Senior_Software_Engineer/Salary/af849e7a/Image-Processing,20,{'50': 126550},
Xamarin,,/research/US/Job=Senior_Software_Engineer/Salary/69f2bf12/Xamarin,20,{'50': 114726.35},
TCP/IP,,/research/US/Job=Senior_Software_Engineer/Salary/6b923843/TCP-IP,20,{'50': 141728.37},
Software Test,,/research/US/Job=Senior_Software_Engineer/Salary/43ce55c7/Software-Test,19,{'50': 116614.32},
Google App Engine,,/research/US/Job=Senior_Software_Engineer/Salary/145675a9/Google-App-Engine,19,{'50': 120000},
Backbone.js,,/research/US/Job=Senior_Software_Engineer/Salary/3cb1382d/Backbone.js,19,{'50': 97435.9},
Design,,/research/US/Job=Senior_Software_Engineer/Salary/1d11606b/Design,19,{'50': 144995.43},
Driver/Core Development,,/research/US/Job=Senior_Software_Engineer/Salary/53655cd3/Driver-Core-Development,19,{'50': 137764.53},
IBM Mainframe,,/research/US/Job=Senior_Software_Engineer/Salary/14ccda8f/IBM-Mainframe,19,{'50': 113313.89},
Blockchain Technology,,/research/US/Job=Senior_Software_Engineer/Salary/fd64ebac/Blockchain-Technology,19,{'50': 138187.1},
Controls,,/research/US/Job=Senior_Software_Engineer/Salary/f968e2b0/Controls,18,{'50': 111573.43},
Compiler Development,,/research/US/Job=Senior_Software_Engineer/Salary/84fda15c/Compiler-Development,18,{'50': 140000},
Human-Machine Interface (HMI),,/research/US/Job=Senior_Software_Engineer/Salary/b328121d/Human-Machine-Interface-HMI,18,{'50': 125000},
Leadership,,/research/US/Job=Senior_Software_Engineer/Salary/c4e3795e/Leadership,18,{'50': 141273.68},
Pivotal Cloud Foundry,,/research/US/Job=Senior_Software_Engineer/Salary/da4e06df/Pivotal-Cloud-Foundry,18,{'50': 108011.15},
User Experience (UX) Design,,/research/US/Job=Senior_Software_Engineer/Salary/fd72782f/User-Experience-UX-Design,18,{'50': 125091.44},
Bash,,/research/US/Job=Senior_Software_Engineer/Salary/003cc20d/Bash,17,{'50': 111503.56},
MuleSoft Mule ESB,,/research/US/Job=Senior_Software_Engineer/Salary/0614d996/MuleSoft-Mule-ESB,17,{'50': 107982.12},
Network Architecture / Design,,/research/US/Job=Senior_Software_Engineer/Salary/50bcd73c/Network-Architecture-Design,16,{'50': 130265.49},
Internet of Things (IoT),,/research/US/Job=Senior_Software_Engineer/Salary/1f71df23/Internet-of-Things-IoT,16,{'50': 131534.58},
Simple Object Access Protocol (SOAP),,/research/US/Job=Senior_Software_Engineer/Salary/33dd1afa/Simple-Object-Access-Protocol-SOAP,16,{'50': 112724.87},
FORTRAN,,/research/US/Job=Senior_Software_Engineer/Salary/38ac1493/FORTRAN,16,{'50': 105505.8},
Engineering Design,,/research/US/Job=Senior_Software_Engineer/Salary/0e041a5b/Engineering-Design,16,{'50': 140262.48},
Bioinformatics,,/research/US/Job=Senior_Software_Engineer/Salary/ca919ec5/Bioinformatics,16,{'50': 120000},
Web Applications,,/research/US/Job=Senior_Software_Engineer/Salary/6b30b231/Web-Applications,16,{'50': 122351.64},
Unreal Engine,,/research/US/Job=Senior_Software_Engineer/Salary/c4b824e7/Unreal-Engine,16,{'50': 125714.29},
ServiceNow,,/research/US/Job=Senior_Software_Engineer/Salary/ed8adea2/ServiceNow,16,{'50': 119119.34},
Snowflake Cloud Data Platform,,/research/US/Job=Senior_Software_Engineer/Salary/f4e19ea6/Snowflake-Cloud-Data-Platform,16,{'50': 112500},
Telecommunications,,/research/US/Job=Senior_Software_Engineer/Salary/c6a594db/Telecommunications,15,{'50': 117524.98},
Visual Studio,,/research/US/Job=Senior_Software_Engineer/Salary/239153bf/Visual-Studio,15,{'50': 111412.41},
Cisco Networking,,/research/US/Job=Senior_Software_Engineer/Salary/2f2403bb/Cisco-Networking,15,{'50': 140479.59},
3D Rendering,,/research/US/Job=Senior_Software_Engineer/Salary/b189977c/3D-Rendering,15,{'50': 110005.85},
Data Mining,,/research/US/Job=Senior_Software_Engineer/Salary/bc7f5371/Data-Mining,15,{'50': 108479.26},
Requirements Analysis,,/research/US/Job=Senior_Software_Engineer/Salary/7d87ca28/Requirements-Analysis,15,{'50': 102947.64},
Redis,,/research/US/Job=Senior_Software_Engineer/Salary/9c24b299/Redis,15,{'50': 149451.25},
PROGRESS,,/research/US/Job=Senior_Software_Engineer/Salary/92f9bb72/PROGRESS,15,{'50': 94247.81},
Product Development,,/research/US/Job=Senior_Software_Engineer/Salary/ef80b53c/Product-Development,15,{'50': 121392.93},
Oracle SQL Developer,,/research/US/Job=Senior_Software_Engineer/Salary/fb98d466/Oracle-SQL-Developer,15,{'50': 108416.31},
People Management,,/research/US/Job=Senior_Software_Engineer/Salary/3ebd8987/People-Management,15,{'50': 131222.47},
R,,/research/US/Job=Senior_Software_Engineer/Salary/8299f1a3/R,14,{'50': 127742.57},
Knockout.js,,/research/US/Job=Senior_Software_Engineer/Salary/44c2ff1e/Knockout.js,14,{'50': 106500},
Design Pattern (Computer Science),,/research/US/Job=Senior_Software_Engineer/Salary/0cb434f2/Design-Pattern-Computer-Science,14,{'50': 105000},
Drupal,,/research/US/Job=Senior_Software_Engineer/Salary/30e7078a/Drupal,14,{'50': 114929.06},
GPU Computing,,/research/US/Job=Senior_Software_Engineer/Salary/869fad56/GPU-Computing,14,{'50': 124000},
IBM DB2,,/research/US/Job=Senior_Software_Engineer/Salary/2ed2d914/IBM-DB2,14,{'50': 94137.93},
Apache Maven,,/research/US/Job=Senior_Software_Engineer/Salary/1ddc6123/Apache-Maven,14,{'50': 115611.64},
Apache HBase,,/research/US/Job=Senior_Software_Engineer/Salary/7c82fe56/Apache-HBase,14,{'50': 134814.81},
Teradata,,/research/US/Job=Senior_Software_Engineer/Salary/c9a6120d/Teradata,14,{'50': 103209.39},
Subject Matter Expert,,/research/US/Job=Senior_Software_Engineer/Salary/5b2d9fed/Subject-Matter-Expert,14,{'50': 136634.32},
Sitecore Software,,/research/US/Job=Senior_Software_Engineer/Salary/19333520/Sitecore-Software,14,{'50': 122475.94},
Geographic Information Systems (GIS),,/research/US/Job=Senior_Software_Engineer/Salary/5d1b9b2f/Geographic-Information-Systems-GIS,14,{'50': 109571.1},
Windows PowerShell,,/research/US/Job=Senior_Software_Engineer/Salary/0dbe5cbe/Windows-PowerShell,13,{'50': 100429.41},
System Administration,,/research/US/Job=Senior_Software_Engineer/Salary/a826cc29/System-Administration,13,{'50': 88397.04},
Automation Scripting,,/research/US/Job=Senior_Software_Engineer/Salary/27e2b857/Automation-Scripting,13,{'50': 117446.26},
Data Processing,,/research/US/Job=Senior_Software_Engineer/Salary/92dcba36/Data-Processing,13,{'50': 128992.25},
Database Development,,/research/US/Job=Senior_Software_Engineer/Salary/d2024b79/Database-Development,13,{'50': 114782.61},
IP Network,,/research/US/Job=Senior_Software_Engineer/Salary/600b4d92/IP-Network,13,{'50': 109945.46},
Nvidia CUDA,,/research/US/Job=Senior_Software_Engineer/Salary/d65d94a3/Nvidia-CUDA,13,{'50': 180000},
Microsoft .NET,,/research/US/Job=Senior_Software_Engineer/Salary/4dd20bc9/Microsoft-.NET,13,{'50': 109250},
Performance Analysis,,/research/US/Job=Senior_Software_Engineer/Salary/699c43a4/Performance-Analysis,13,{'50': 130966.29},
