name,displayName,url,profileCount,range,isEstimated
1-4 years,,/research/US/Job=Data_Warehouse_Analyst/Salary/d6c437e2/Early-Career,33,{'50': 67348.16},
5-9 years,,/research/US/Job=Data_Warehouse_Analyst/Salary/5e60e4e4/Mid-Career,17,{'50': 90259.73},
10-19 years,,/research/US/Job=Data_Warehouse_Analyst/Salary/e86bb5ac/Experienced,11,{'50': 97500},
20 years or more,,/research/US/Job=Data_Warehouse_Analyst/Salary/ddfef0f0/Late-Career,10,{'50': 99000},
1-4 years,,/research/US/Job=Data_Warehouse_Architect/Salary/9dbb57e0/Early-Career,10,{'50': 90000},
5-9 years,,/research/US/Job=Data_Warehouse_Architect/Salary/b4196016/Mid-Career,14,{'50': 102262.17},
10-19 years,,/research/US/Job=Data_Warehouse_Architect/Salary/47e68715/Experienced,32,{'50': 126948.38},
20 years or more,,/research/US/Job=Data_Warehouse_Architect/Salary/f5ff1eec/Late-Career,16,{'50': 123738.68},
Less than 1 year,,/research/US/Job=Data_Warehouse_Developer/Salary/9c846228/Entry-Level,18,{'50': 61172.78},
1-4 years,,/research/US/Job=Data_Warehouse_Developer/Salary/9c846228/Early-Career,76,{'50': 79907.04},
5-9 years,,/research/US/Job=Data_Warehouse_Developer/Salary/1e540220/Mid-Career,52,{'50': 101061.1},
10-19 years,,/research/US/Job=Data_Warehouse_Developer/Salary/9662d10c/Experienced,28,{'50': 103770.06},
20 years or more,,/research/US/Job=Data_Warehouse_Developer/Salary/47ceadb9/Late-Career,13,{'50': 106500},
1-4 years,,/research/US/Job=Data_Warehouse_Manager/Salary/134924f3/Early-Career,12,{'50': 98763.48},
5-9 years,,/research/US/Job=Data_Warehouse_Manager/Salary/c8fb0481/Mid-Career,6,{'50': 112649.36},
10-19 years,,/research/US/Job=Data_Warehouse_Manager/Salary/18560919/Experienced,36,{'50': 127206.4},
20 years or more,,/research/US/Job=Data_Warehouse_Manager/Salary/d9967ee3/Late-Career,12,{'50': 142500},
1-4 years,,/research/US/Job=Database_Administration_(DBA)_Manager/Salary/484c7359/Early-Career,20,{'50': 73206.71},
5-9 years,,/research/US/Job=Database_Administration_(DBA)_Manager/Salary/907b27f2/Mid-Career,36,{'50': 94079.52},
10-19 years,,/research/US/Job=Database_Administration_(DBA)_Manager/Salary/25dac84b/Experienced,62,{'50': 107342.83},
20 years or more,,/research/US/Job=Database_Administration_(DBA)_Manager/Salary/b1cd61d6/Late-Career,58,{'50': 129830.89},
Less than 1 year,,/research/US/Job=Database_Administrator_(DBA)/Salary/ea3e2f27/Entry-Level,102,{'50': 60787.83},
1-4 years,,/research/US/Job=Database_Administrator_(DBA)/Salary/ea3e2f27/Early-Career,1021,{'50': 67872.58},
5-9 years,,/research/US/Job=Database_Administrator_(DBA)/Salary/06dfb7f0/Mid-Career,734,{'50': 83758.38},
10-19 years,,/research/US/Job=Database_Administrator_(DBA)/Salary/ad9290f6/Experienced,516,{'50': 94144.16},
20 years or more,,/research/US/Job=Database_Administrator_(DBA)/Salary/53042426/Late-Career,321,{'50': 102120.2},
Less than 1 year,,/research/US/Job=Database_Analyst/Salary/348ef3f5/Entry-Level,31,{'50': 53809.31},
1-4 years,,/research/US/Job=Database_Analyst/Salary/348ef3f5/Early-Career,95,{'50': 59857.46},
5-9 years,,/research/US/Job=Database_Analyst/Salary/6e3d205c/Mid-Career,66,{'50': 74324.69},
10-19 years,,/research/US/Job=Database_Analyst/Salary/885842bc/Experienced,39,{'50': 80795.63},
20 years or more,,/research/US/Job=Database_Analyst/Salary/8613992f/Late-Career,19,{'50': 88880.83},
Less than 1 year,,/research/US/Job=Database_Analyst%2FProgrammer/Salary/5cd1f956/Entry-Level,10,{'50': 48979.59},
1-4 years,,/research/US/Job=Database_Analyst%2FProgrammer/Salary/5cd1f956/Early-Career,14,{'50': 56193.11},
5-9 years,,/research/US/Job=Database_Analyst%2FProgrammer/Salary/e5f56bdd/Mid-Career,29,{'50': 77419.35},
10-19 years,,/research/US/Job=Database_Analyst%2FProgrammer/Salary/c28d8d6c/Experienced,22,{'50': 90631.72},
20 years or more,,/research/US/Job=Database_Analyst%2FProgrammer/Salary/976b2083/Late-Career,20,{'50': 93900.16},
1-4 years,,/research/US/Job=Database_Architect/Salary/bc5622ea/Early-Career,16,{'50': 84567.74},
5-9 years,,/research/US/Job=Database_Architect/Salary/0ca3313a/Mid-Career,31,{'50': 103990.38},
10-19 years,,/research/US/Job=Database_Architect/Salary/61dfd48a/Experienced,48,{'50': 129302.28},
20 years or more,,/research/US/Job=Database_Architect/Salary/a81f4167/Late-Career,67,{'50': 142941.76},
Less than 1 year,,/research/US/Job=Database_Coordinator/Salary/b8b7f4cb/Entry-Level,14,{'50': 17.35},
1-4 years,,/research/US/Job=Database_Coordinator/Salary/b8b7f4cb/Early-Career,92,{'50': 18.6},
5-9 years,,/research/US/Job=Database_Coordinator/Salary/1583f12c/Mid-Career,47,{'50': 20.36},
10-19 years,,/research/US/Job=Database_Coordinator/Salary/66026466/Experienced,20,{'50': 22.63},
20 years or more,,/research/US/Job=Database_Coordinator/Hourly_Rate/35bc6c12/Late-Career,17,{'50': 21.51},
1-4 years,,/research/US/Job=Database_Design_Administrator/Salary/6d85e215/Early-Career,3,{'50': 70000},
10-19 years,,/research/US/Job=Database_Design_Administrator/Salary/e3b0676e/Experienced,3,{'50': 70000},
Less than 1 year,,/research/US/Job=Database_Developer/Salary/530d48a1/Entry-Level,17,{'50': 65370.25},
1-4 years,,/research/US/Job=Database_Developer/Salary/530d48a1/Early-Career,204,{'50': 72674.29},
5-9 years,,/research/US/Job=Database_Developer/Salary/3038859c/Mid-Career,171,{'50': 90424.19},
10-19 years,,/research/US/Job=Database_Developer/Salary/b89efb99/Experienced,98,{'50': 106024.22},
20 years or more,,/research/US/Job=Database_Developer/Salary/6ade5773/Late-Career,60,{'50': 107950.26},
Less than 1 year,,/research/US/Job=Database_Engineer/Salary/0a140692/Entry-Level,12,{'50': 61978.61},
1-4 years,,/research/US/Job=Database_Engineer/Salary/0a140692/Early-Career,106,{'50': 79297.6},
5-9 years,,/research/US/Job=Database_Engineer/Salary/f469ce46/Mid-Career,72,{'50': 99477.32},
10-19 years,,/research/US/Job=Database_Engineer/Salary/6ced03b8/Experienced,40,{'50': 124049.71},
20 years or more,,/research/US/Job=Database_Engineer/Salary/3099fc3c/Late-Career,26,{'50': 117841.13},
Less than 1 year,,/research/US/Job=Database_Manager/Salary/9ae5cd82/Entry-Level,12,{'50': 50615.23},
1-4 years,,/research/US/Job=Database_Manager/Salary/9ae5cd82/Early-Career,163,{'50': 54277.58},
5-9 years,,/research/US/Job=Database_Manager/Salary/e3c417ca/Mid-Career,130,{'50': 61201.19},
10-19 years,,/research/US/Job=Database_Manager/Salary/b2738a52/Experienced,127,{'50': 73035.64},
20 years or more,,/research/US/Job=Database_Manager/Salary/de817ac4/Late-Career,90,{'50': 111881.57},
Less than 1 year,,/research/US/Job=Desktop_Support_Manager/Salary/c69ec172/Entry-Level,5,{'50': 56075.8},
1-4 years,,/research/US/Job=Desktop_Support_Manager/Salary/c69ec172/Early-Career,27,{'50': 71296.06},
5-9 years,,/research/US/Job=Desktop_Support_Manager/Salary/2fb5b166/Mid-Career,52,{'50': 76374.92},
10-19 years,,/research/US/Job=Desktop_Support_Manager/Salary/3c780488/Experienced,94,{'50': 86017.37},
20 years or more,,/research/US/Job=Desktop_Support_Manager/Salary/31545846/Late-Career,48,{'50': 87214.29},
Less than 1 year,,/research/US/Job=Desktop_Support_Specialist/Hourly_Rate/fd09813f/Entry-Level,20,{'50': 18.89},
1-4 years,,/research/US/Job=Desktop_Support_Specialist/Hourly_Rate/fd09813f/Early-Career,286,{'50': 21.49},
5-9 years,,/research/US/Job=Desktop_Support_Specialist/Salary/dbd0092f/Mid-Career,196,{'50': 25.26},
10-19 years,,/research/US/Job=Desktop_Support_Specialist/Salary/c8192bb0/Experienced,175,{'50': 26.52},
20 years or more,,/research/US/Job=Desktop_Support_Specialist/Hourly_Rate/db91ac48/Late-Career,107,{'50': 28.86},
Less than 1 year,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/fa19e637/Entry-Level,131,{'50': 78632.36},
1-4 years,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/fa19e637/Early-Career,1890,{'50': 94504.15},
5-9 years,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/93ea2197/Mid-Career,1292,{'50': 115974.95},
10-19 years,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/cff5d362/Experienced,746,{'50': 130042.1},
20 years or more,,/research/US/Job=Development_Operations_(DevOps)_Engineer/Salary/d0cee20c/Late-Career,226,{'50': 137061.08},
5-9 years,,/research/US/Job=Development_Operations_(DevOps)_Engineering_Manager/Salary/f61ae41b/Mid-Career,5,{'50': 106608.47},
10-19 years,,/research/US/Job=Development_Operations_(DevOps)_Engineering_Manager/Salary/f0ea8fcf/Experienced,13,{'50': 145456.65},
20 years or more,,/research/US/Job=Development_Operations_(DevOps)_Engineering_Manager/Salary/29230ae5/Late-Career,8,{'50': 146073.71},
1-4 years,,/research/US/Job=Development_Operations_(DevOps)_Manager/Salary/96ca9773/Early-Career,23,{'50': 109944.32},
5-9 years,,/research/US/Job=Development_Operations_(DevOps)_Manager/Salary/ad4989e2/Mid-Career,24,{'50': 119371.42},
10-19 years,,/research/US/Job=Development_Operations_(DevOps)_Manager/Salary/3bec6cf6/Experienced,37,{'50': 138468.36},
20 years or more,,/research/US/Job=Development_Operations_(DevOps)_Manager/Salary/d1a2d0b3/Late-Career,15,{'50': 140175.5},
Less than 1 year,,/research/US/Job=Digital_Producer/Salary/1dc9941f/Entry-Level,30,{'50': 40238.54},
1-4 years,,/research/US/Job=Digital_Producer/Salary/1dc9941f/Early-Career,423,{'50': 60066.84},
5-9 years,,/research/US/Job=Digital_Producer/Salary/ca6dedd2/Mid-Career,314,{'50': 76522.39},
10-19 years,,/research/US/Job=Digital_Producer/Salary/6f23e16e/Experienced,138,{'50': 78344.61},
20 years or more,,/research/US/Job=Digital_Producer/Salary/3e61821d/Late-Career,25,{'50': 69031},
Less than 1 year,,/research/US/Job=Digital_Strategist/Salary/affc8e50/Entry-Level,15,{'50': 45975.65},
1-4 years,,/research/US/Job=Digital_Strategist/Salary/affc8e50/Early-Career,711,{'50': 61839},
5-9 years,,/research/US/Job=Digital_Strategist/Salary/0cca62a4/Mid-Career,456,{'50': 73725.57},
10-19 years,,/research/US/Job=Digital_Strategist/Salary/a926492a/Experienced,257,{'50': 94746.91},
20 years or more,,/research/US/Job=Digital_Strategist/Salary/055b3591/Late-Career,53,{'50': 103841.51},
10-19 years,,/research/US/Job=Director%2C_Computer_Operations/Salary/dc6a714d/Experienced,4,{'50': 77500},
20 years or more,,/research/US/Job=Director%2C_Computer_Operations/Salary/ce3abcd0/Late-Career,3,{'50': 126000},
Less than 1 year,,/research/US/Job=Director%2C_Computing%2FNetworking%2FInformation_Technology_(IT)_Security/Salary/db917cac/Entry-Level,6,{'50': 60000},
1-4 years,,/research/US/Job=Director%2C_Computing%2FNetworking%2FInformation_Technology_(IT)_Security/Salary/db917cac/Early-Career,7,{'50': 124775.11},
5-9 years,,/research/US/Job=Director%2C_Computing%2FNetworking%2FInformation_Technology_(IT)_Security/Salary/c328cdd7/Mid-Career,31,{'50': 146540.32},
10-19 years,,/research/US/Job=Director%2C_Computing%2FNetworking%2FInformation_Technology_(IT)_Security/Salary/ba29bff6/Experienced,113,{'50': 153300.18},
20 years or more,,/research/US/Job=Director%2C_Computing%2FNetworking%2FInformation_Technology_(IT)_Security/Salary/09ec3529/Late-Career,109,{'50': 158684.05},
Less than 1 year,,/research/US/Job=Director_of_Analytics/Salary/a65a2b9f/Entry-Level,7,{'50': 105819.36},
1-4 years,,/research/US/Job=Director_of_Analytics/Salary/a65a2b9f/Early-Career,198,{'50': 106694.67},
5-9 years,,/research/US/Job=Director_of_Analytics/Salary/77889c22/Mid-Career,636,{'50': 127903.41},
10-19 years,,/research/US/Job=Director_of_Analytics/Salary/47bfd09e/Experienced,898,{'50': 145299.08},
20 years or more,,/research/US/Job=Director_of_Analytics/Salary/ecf23cc8/Late-Career,222,{'50': 152969.4},
1-4 years,,/research/US/Job=Director_of_Applications/Salary/9f7b1018/Early-Career,16,{'50': 102064.08},
5-9 years,,/research/US/Job=Director_of_Applications/Salary/dc67dbe1/Mid-Career,29,{'50': 120664.17},
10-19 years,,/research/US/Job=Director_of_Applications/Salary/13ce9fb2/Experienced,94,{'50': 144474.34},
20 years or more,,/research/US/Job=Director_of_Applications/Salary/cde96e60/Late-Career,75,{'50': 152291.68},
1-4 years,,/research/US/Job=Director_of_Information_Systems/Salary/7fdd1af0/Early-Career,38,{'50': 86680.01},
5-9 years,,/research/US/Job=Director_of_Information_Systems/Salary/3867ebf6/Mid-Career,67,{'50': 97413},
10-19 years,,/research/US/Job=Director_of_Information_Systems/Salary/86bba14a/Experienced,101,{'50': 114312.25},
20 years or more,,/research/US/Job=Director_of_Information_Systems/Salary/1941ff7a/Late-Career,180,{'50': 115735.91},
Less than 1 year,,/research/US/Job=Director_of_Information_Technology_Services/Salary/a272acc0/Entry-Level,6,{'50': 70967.66},
1-4 years,,/research/US/Job=Director_of_Information_Technology_Services/Salary/a272acc0/Early-Career,23,{'50': 90083.95},
5-9 years,,/research/US/Job=Director_of_Information_Technology_Services/Salary/cbcb6912/Mid-Career,50,{'50': 111291.2},
10-19 years,,/research/US/Job=Director_of_Information_Technology_Services/Salary/1f9db17e/Experienced,227,{'50': 126371.54},
20 years or more,,/research/US/Job=Director_of_Information_Technology_Services/Salary/2017d60d/Late-Career,238,{'50': 146701.18},
10-19 years,,/research/US/Job=Director_of_Program_Management%2C_Computer_Software/Salary/cdaf5649/Experienced,15,{'50': 160249.91},
20 years or more,,/research/US/Job=Director_of_Program_Management%2C_Computer_Software/Salary/41cd3076/Late-Career,6,{'50': 177892.76},
1-4 years,,/research/US/Job=Director_of_Program_Management%2C_Enterprise_Technology_Solutions/Salary/040977c9/Early-Career,6,{'50': 92255.17},
5-9 years,,/research/US/Job=Director_of_Program_Management%2C_Enterprise_Technology_Solutions/Salary/df7895dd/Mid-Career,14,{'50': 110036.04},
10-19 years,,/research/US/Job=Director_of_Program_Management%2C_Enterprise_Technology_Solutions/Salary/6adb76ce/Experienced,30,{'50': 144120.73},
20 years or more,,/research/US/Job=Director_of_Program_Management%2C_Enterprise_Technology_Solutions/Salary/468f3457/Late-Career,47,{'50': 145088.71},
1-4 years,,/research/US/Job=Director_of_Program_Management%2C_Information_Technology_(IT)/Salary/bcc616c2/Early-Career,7,{'50': 103772.46},
5-9 years,,/research/US/Job=Director_of_Program_Management%2C_Information_Technology_(IT)/Salary/6f7eb39a/Mid-Career,55,{'50': 126115.41},
10-19 years,,/research/US/Job=Director_of_Program_Management%2C_Information_Technology_(IT)/Salary/6f735382/Experienced,99,{'50': 159783.14},
20 years or more,,/research/US/Job=Director_of_Program_Management%2C_Information_Technology_(IT)/Salary/e15e6d27/Late-Career,155,{'50': 165497.57},
1-4 years,,/research/US/Job=Disaster_Recovery_Analyst/Salary/535e6aa3/Early-Career,9,{'50': 85000},
5-9 years,,/research/US/Job=Disaster_Recovery_Analyst/Salary/49cf0930/Mid-Career,9,{'50': 79804.48},
10-19 years,,/research/US/Job=Disaster_Recovery_Analyst/Salary/b7aa9b2d/Experienced,5,{'50': 97452.9},
1-4 years,,/research/US/Job=Disaster_Recovery_Specialist%2C_IT/Salary/3c008f4e/Early-Career,9,{'50': 65000},
5-9 years,,/research/US/Job=Disaster_Recovery_Specialist%2C_IT/Salary/d70a1e0e/Mid-Career,5,{'50': 78885.73},
10-19 years,,/research/US/Job=Disaster_Recovery_Specialist%2C_IT/Salary/27dab3d4/Experienced,9,{'50': 98649.47},
20 years or more,,/research/US/Job=Disaster_Recovery_Specialist%2C_IT/Salary/4ee9e6e6/Late-Career,7,{'50': 92000},
1-4 years,,/research/US/Job=Document_Control_Supervisor/Salary/43ba9a08/Early-Career,18,{'50': 65244.68},
5-9 years,,/research/US/Job=Document_Control_Supervisor/Salary/3df05249/Mid-Career,26,{'50': 68336.32},
10-19 years,,/research/US/Job=Document_Control_Supervisor/Salary/1623b3a6/Experienced,34,{'50': 71768.04},
20 years or more,,/research/US/Job=Document_Control_Supervisor/Salary/fcb8b4e3/Late-Career,27,{'50': 72006.91},
1-4 years,,/research/US/Job=Documentation_Manager/Salary/7f0db6cc/Early-Career,42,{'50': 65224.62},
5-9 years,,/research/US/Job=Documentation_Manager/Salary/c96514d9/Mid-Career,31,{'50': 82780.63},
10-19 years,,/research/US/Job=Documentation_Manager/Salary/52e62880/Experienced,61,{'50': 93587.64},
20 years or more,,/research/US/Job=Documentation_Manager/Salary/c18edbd0/Late-Career,53,{'50': 99572.9},
Less than 1 year,,/research/US/Job=ERP_Analyst/Salary/27a8f7b6/Entry-Level,24,{'50': 54919.95},
1-4 years,,/research/US/Job=ERP_Analyst/Salary/27a8f7b6/Early-Career,113,{'50': 67131.92},
5-9 years,,/research/US/Job=ERP_Analyst/Salary/b956b316/Mid-Career,57,{'50': 81838.56},
10-19 years,,/research/US/Job=ERP_Analyst/Salary/95ffcbb2/Experienced,52,{'50': 87409.08},
20 years or more,,/research/US/Job=ERP_Analyst/Salary/1b60b774/Late-Career,16,{'50': 106488.18},
1-4 years,,/research/US/Job=ERP_Business_Analyst/Salary/82c52538/Early-Career,22,{'50': 73263.32},
5-9 years,,/research/US/Job=ERP_Business_Analyst/Salary/c2f475db/Mid-Career,6,{'50': 72237.15},
10-19 years,,/research/US/Job=ERP_Business_Analyst/Salary/cb4d28eb/Experienced,23,{'50': 82928.72},
20 years or more,,/research/US/Job=ERP_Business_Analyst/Salary/2dbc1c2c/Late-Career,5,{'50': 90000},
Less than 1 year,,/research/US/Job=Electronic_Data_Interchange_(EDI)_Coordinator/Hourly_Rate/5b6bd1fd/Entry-Level,9,{'50': 40129.42},
1-4 years,,/research/US/Job=Electronic_Data_Interchange_(EDI)_Coordinator/Salary/5b6bd1fd/Early-Career,82,{'50': 52311.2},
5-9 years,,/research/US/Job=Electronic_Data_Interchange_(EDI)_Coordinator/Salary/18bdb601/Mid-Career,38,{'50': 56601.02},
10-19 years,,/research/US/Job=Electronic_Data_Interchange_(EDI)_Coordinator/Salary/4215070d/Experienced,33,{'50': 63221.43},
20 years or more,,/research/US/Job=Electronic_Data_Interchange_(EDI)_Coordinator/Salary/79b18a1a/Late-Career,17,{'50': 72000},
1-4 years,,/research/US/Job=Electronic_Data_Interchange_(EDI)_Manager/Salary/d3c4ca73/Early-Career,21,{'50': 74447.33},
5-9 years,,/research/US/Job=Electronic_Data_Interchange_(EDI)_Manager/Salary/faca36c4/Mid-Career,38,{'50': 84683.96},
10-19 years,,/research/US/Job=Electronic_Data_Interchange_(EDI)_Manager/Salary/ed323ae5/Experienced,53,{'50': 94021.53},
20 years or more,,/research/US/Job=Electronic_Data_Interchange_(EDI)_Manager/Salary/445094f1/Late-Career,29,{'50': 103274.52},
Less than 1 year,,/research/US/Job=Electronic_Data_Interchange_(EDI)_Specialist/Salary/46130709/Entry-Level,12,{'50': 51973.99},
1-4 years,,/research/US/Job=Electronic_Data_Interchange_(EDI)_Specialist/Salary/46130709/Early-Career,123,{'50': 60104.82},
5-9 years,,/research/US/Job=Electronic_Data_Interchange_(EDI)_Specialist/Salary/1c89fc24/Mid-Career,112,{'50': 61008.34},
10-19 years,,/research/US/Job=Electronic_Data_Interchange_(EDI)_Specialist/Salary/38a60866/Experienced,87,{'50': 72289.42},
20 years or more,,/research/US/Job=Electronic_Data_Interchange_(EDI)_Specialist/Salary/cb253a22/Late-Career,42,{'50': 81381.5},
1-4 years,,/research/US/Job=Electronic_Discovery_Technician/Salary/2f0f3bab/Early-Career,6,{'50': 42000},
Less than 1 year,,/research/US/Job=Embedded_Software_Developer/Salary/45681a05/Entry-Level,6,{'50': 66455.42},
1-4 years,,/research/US/Job=Embedded_Software_Developer/Salary/45681a05/Early-Career,32,{'50': 69931.85},
5-9 years,,/research/US/Job=Embedded_Software_Developer/Salary/a6ca04f0/Mid-Career,14,{'50': 98364.17},
10-19 years,,/research/US/Job=Embedded_Software_Developer/Salary/c8662903/Experienced,13,{'50': 100708.7},
20 years or more,,/research/US/Job=Embedded_Software_Developer/Salary/969191d5/Late-Career,6,{'50': 126691.43},
Less than 1 year,,/research/US/Job=Embedded_Software_Development_Engineer/Salary/971fb867/Entry-Level,5,{'50': 77456.8},
1-4 years,,/research/US/Job=Embedded_Software_Development_Engineer/Salary/971fb867/Early-Career,13,{'50': 85938.14},
