state,city,job_title,median_salary,profile_count
 Texas,Southlake,Senior_Project_Manager%2C_IT,105271.0,3
 New Jersey,Mount Laurel,Senior_Project_Manager%2C_IT,99658.87,3
 Illinois,Northbrook,Senior_Project_Manager%2C_IT,104000.0,3
 California,Oakland,Senior_Project_Manager%2C_IT,94046.19,3
 Texas,Round Rock,Senior_Project_Manager%2C_IT,115991.38,2
 Illinois,Chicago,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),81360.91,87
 Minnesota,Minneapolis,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),87545.95,16
 New York,New York,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),88232.35,14
 Georgia,Atlanta,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),80000.0,13
 North Carolina,Charlotte,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),86879.76,12
 Massachusetts,Boston,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),85000.0,12
 Washington,Seattle,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),74159.9,10
 Georgia,Alpharetta,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),77419.35,9
 Texas,Dallas,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),90000.0,9
 California,Sacramento,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),55773.39,8
 Colorado,Denver,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),88006.81,8
 California,San Francisco,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),66500.0,7
 California,Los Angeles,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),67406.85,7
 District of Columbia,Washington,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),86646.81,7
 Indiana,Indianapolis,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),65589.57,7
 Texas,Houston,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),86780.0,7
 Oregon,Portland,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),84000.0,7
 Nebraska,Lincoln,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),63174.84,7
 Florida,Jacksonville,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),66500.0,6
 Florida,Tampa,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),86737.59,6
 Colorado,Broomfield,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),89396.38,6
 Arizona,Phoenix,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),67000.0,5
 California,Irvine,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),,5
 Kentucky,Louisville,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),72588.54,5
 Massachusetts,Lexington,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),89492.97,5
 Nebraska,Omaha,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),61445.11,5
 Missouri,Kansas City,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),67000.0,5
 Ohio,Cincinnati,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),65000.0,5
 Ohio,Columbus,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),81609.96,5
 Pennsylvania,Philadelphia,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),80000.0,5
 Pennsylvania,Pittsburgh,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),81778.88,5
 Texas,Austin,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),71380.56,5
 Texas,Irving,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),83902.47,5
 Virginia,Centreville,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),86086.96,5
 Virginia,Richmond,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),76883.12,4
 California,San Diego,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),83809.52,4
 Connecticut,Hartford,Senior_Quality_Assurance_(QA)_Analyst_(Computer_Software),87776.18,4
 California,San Francisco,Senior_Release_Engineer,131587.79,9
 Michigan,Warren,Senior_Release_Engineer,100647.47,8
 California,Pasadena,Senior_Release_Engineer,132500.0,5
 California,Mountain View,Senior_Release_Engineer,115000.0,3
 California,San Francisco,Senior_Search_Engine_Optimization_(SEO)_Manager,147395.28,9
 Illinois,Chicago,Senior_Search_Engine_Optimization_(SEO)_Specialist,61445.11,11
 New York,New York,Senior_Search_Engine_Optimization_(SEO)_Specialist,96443.98,11
 Georgia,Atlanta,Senior_Search_Engine_Optimization_(SEO)_Specialist,70000.0,6
 Florida,Tampa,Senior_Search_Engine_Optimization_(SEO)_Specialist,67407.41,5
 North Carolina,Raleigh,,,5
 California,San Francisco,Senior_Security_Consultant,133945.61,27
 Texas,Dallas,Senior_Security_Consultant,132250.2,21
 New York,New York,Senior_Security_Consultant,115276.29,20
 Virginia,Arlington,Senior_Security_Consultant,115962.41,19
 Washington,Seattle,Senior_Security_Consultant,117362.05,17
 District of Columbia,Washington,Senior_Security_Consultant,105920.01,16
 Georgia,Atlanta,Senior_Security_Consultant,99896.62,14
 California,San Diego,Senior_Security_Consultant,134655.33,13
 Illinois,Chicago,Senior_Security_Consultant,100000.0,12
 Colorado,Denver,Senior_Security_Consultant,102086.88,11
 Texas,Houston,Senior_Security_Consultant,112250.0,11
 Florida,Tampa,Senior_Security_Consultant,115000.0,8
 Massachusetts,Boston,Senior_Security_Consultant,112444.44,8
 Colorado,Fort Collins,Senior_Security_Consultant,143697.89,7
 Missouri,Kansas City,Senior_Security_Consultant,116996.95,7
 Pennsylvania,Pittsburgh,Senior_Security_Consultant,99989.73,7
 Texas,Austin,Senior_Security_Consultant,117446.81,7
 Virginia,Sterling,Senior_Security_Consultant,113003.05,7
 Virginia,Fairfax,Senior_Security_Consultant,115000.0,6
 North Carolina,Raleigh,Senior_Security_Consultant,134342.78,6
 Texas,San Antonio,Senior_Security_Consultant,88000.0,6
 Connecticut,Hartford,Senior_Security_Consultant,105750.0,6
 Minnesota,Minneapolis,Senior_Security_Consultant,95700.0,6
 Indiana,Indianapolis,Senior_Security_Consultant,77750.0,6
 Louisiana,New Orleans,Senior_Security_Consultant,78000.0,5
 Florida,Miami,Senior_Security_Consultant,83353.29,5
 Florida,Orlando,Senior_Security_Consultant,100000.0,5
 Colorado,Colorado Springs,Senior_Security_Consultant,93500.0,5
 Arizona,Phoenix,Senior_Security_Consultant,118500.0,5
 California,Irvine,Senior_Security_Consultant,134825.0,5
 Virginia,Alexandria,Senior_Security_Consultant,105000.0,5
 Pennsylvania,Philadelphia,Senior_Security_Consultant,90860.0,5
 Nevada,Las Vegas,Senior_Security_Consultant,70000.0,5
 Virginia,Reston,Senior_Security_Consultant,105990.57,5
 Virginia,Springfield,Senior_Security_Consultant,137614.11,5
 Tennessee,Nashville,Senior_Security_Consultant,99157.13,5
 California,Los Angeles,Senior_Security_Consultant,125000.0,4
 Illinois,Chicago,Senior_Software_Architect,155620.96,33
 Georgia,Atlanta,Senior_Software_Architect,139424.8,32
 California,San Jose,Senior_Software_Architect,174856.27,28
 Colorado,Denver,Senior_Software_Architect,139670.21,28
 Washington,Seattle,Senior_Software_Architect,167185.14,28
 Texas,Dallas,Senior_Software_Architect,148521.21,26
 Indiana,Indianapolis,Senior_Software_Architect,141150.46,26
 Texas,Plano,Senior_Software_Architect,137007.33,24
 New York,New York,Senior_Software_Architect,155212.66,22
 Pennsylvania,Philadelphia,Senior_Software_Architect,130000.0,21
 Massachusetts,Boston,Senior_Software_Architect,156690.61,19
 California,San Francisco,Senior_Software_Architect,149388.41,19
 Texas,Houston,Senior_Software_Architect,125319.94,19
 Texas,Austin,Senior_Software_Architect,154979.89,19
 North Carolina,Raleigh,Senior_Software_Architect,145457.15,17
 North Carolina,Charlotte,Senior_Software_Architect,150513.39,17
 Ohio,Columbus,Senior_Software_Architect,119830.86,16
 California,San Diego,Senior_Software_Architect,162527.06,16
 Utah,Salt Lake City,Senior_Software_Architect,134549.34,14
 California,Santa Clara,Senior_Software_Architect,172225.9,13
 California,Sunnyvale,Senior_Software_Architect,147395.28,13
 District of Columbia,Washington,Senior_Software_Architect,152604.72,13
 Oregon,Portland,Senior_Software_Architect,138507.4,13
 Ohio,Cincinnati,Senior_Software_Architect,134252.12,12
 Arizona,Phoenix,Senior_Software_Architect,130000.0,12
 Pennsylvania,Pittsburgh,Senior_Software_Architect,137186.0,11
 Missouri,St. Louis,Senior_Software_Architect,140000.0,11
 Idaho,Boise,Senior_Software_Architect,125536.09,11
 Wisconsin,Madison,Senior_Software_Architect,120000.0,11
 Tennessee,Nashville,Senior_Software_Architect,121191.33,10
 Kentucky,Louisville,Senior_Software_Architect,105889.18,10
 Ohio,Cleveland,Senior_Software_Architect,112444.44,10
 California,Palo Alto,Senior_Software_Architect,164705.99,10
 California,Pasadena,Senior_Software_Architect,152604.72,10
 Georgia,Alpharetta,Senior_Software_Architect,134000.0,10
 Florida,Tampa,Senior_Software_Architect,119189.45,9
 Connecticut,Hartford,Senior_Software_Architect,138627.33,9
 Michigan,Ann Arbor,Senior_Software_Architect,108089.87,9
 Washington,Bellevue,Senior_Software_Architect,145874.6,9
 Maryland,Baltimore,Senior_Software_Architect,131297.73,8
 Minnesota,Minneapolis,Senior_Software_Architect,152459.02,8
 Michigan,Detroit,Senior_Software_Architect,121500.0,7
 Alabama,Huntsville,Senior_Software_Architect,155000.0,7
 New York,Rochester,Senior_Software_Architect,105022.5,7
 Florida,Melbourne,Senior_Software_Architect,167000.0,7
 Florida,West Palm Beach,Senior_Software_Architect,120000.0,7
 Arizona,Tucson,Senior_Software_Architect,115000.0,7
 Missouri,Kansas City,Senior_Software_Architect,119817.79,7
 Texas,Irving,Senior_Software_Architect,125258.96,7
 Virginia,Richmond,Senior_Software_Architect,135238.06,6
 Virginia,Herndon,Senior_Software_Architect,159308.44,6
 Texas,Spring,Senior_Software_Architect,132832.84,6
 Arizona,Scottsdale,Senior_Software_Architect,118750.0,6
 California,Irvine,Senior_Software_Architect,160000.0,6
 California,Los Angeles,Senior_Software_Architect,160573.08,6
 California,Mountain View,Senior_Software_Architect,173695.18,6
 California,Oakland,Senior_Software_Architect,162500.0,6
 Alabama,Birmingham,Senior_Software_Architect,128729.07,6
 Florida,Orlando,Senior_Software_Architect,160000.0,6
 Florida,Boca Raton,Senior_Software_Architect,112444.44,6
 Florida,Fort Lauderdale,Senior_Software_Architect,130000.0,6
 Florida,Jacksonville,Senior_Software_Architect,129715.57,6
 North Carolina,Durham,Senior_Software_Architect,137454.55,6
 Nebraska,Omaha,Senior_Software_Architect,132206.7,6
 Maryland,Bethesda,Senior_Software_Architect,142809.69,6
 Minnesota,St. Paul,Senior_Software_Architect,98133.1,5
 Michigan,Troy,Senior_Software_Architect,110000.0,5
 Louisiana,New Orleans,Senior_Software_Architect,115324.68,5
 California,Diamond Bar,Senior_Software_Architect,130000.0,5
 Kansas,Overland Park,Senior_Software_Architect,161327.11,5
 New Jersey,Jersey City,Senior_Software_Architect,155000.0,5
 North Carolina,Cary,Senior_Software_Architect,130000.0,5
 South Carolina,Charleston,Senior_Software_Architect,134021.96,5
 Tennessee,Knoxville,Senior_Software_Architect,101736.48,5
 Florida,Miami,Senior_Software_Architect,131500.0,5
 California,Cupertino,Senior_Software_Architect,182000.0,5
 California,Redwood City,Senior_Software_Architect,139036.59,5
 California,Sacramento,Senior_Software_Architect,155000.0,5
 Virginia,Reston,Senior_Software_Architect,156000.0,5
 Wisconsin,Milwaukee,Senior_Software_Architect,114782.61,5
 Texas,San Antonio,Senior_Software_Architect,115000.0,5
 Texas,Fort Worth,Senior_Software_Architect,145500.0,5
 Colorado,Boulder,Senior_Software_Architect,140000.0,4
 New Jersey,Parsippany,Senior_Software_Architect,146750.0,4
 California,Anaheim,Senior_Software_Architect,147250.0,4
 California,California City,Senior_Software_Architect,150000.0,3
 Washington,Seattle,Senior_Software_Development_Engineer_(SDE),148900.59,87
 Texas,Austin,Senior_Software_Development_Engineer_(SDE),117675.44,23
 Illinois,Chicago,Senior_Software_Development_Engineer_(SDE),114881.86,18
 New York,New York,Senior_Software_Development_Engineer_(SDE),139151.1,16
 Washington,Redmond,Senior_Software_Development_Engineer_(SDE),148523.54,16
 Florida,Orlando,Senior_Software_Development_Engineer_(SDE),116596.37,15
 Massachusetts,Boston,Senior_Software_Development_Engineer_(SDE),125009.32,13
 Washington,Bellevue,Senior_Software_Development_Engineer_(SDE),139656.99,12
 California,Palo Alto,Senior_Software_Development_Engineer_(SDE),172463.77,10
 California,Pleasanton,Senior_Software_Development_Engineer_(SDE),146722.5,10
 California,Cupertino,Senior_Software_Development_Engineer_(SDE),152604.72,9
 California,San Diego,Senior_Software_Development_Engineer_(SDE),124162.97,8
 California,San Jose,Senior_Software_Development_Engineer_(SDE),129541.74,8
 Texas,Houston,Senior_Software_Development_Engineer_(SDE),99000.0,8
 Colorado,Denver,Senior_Software_Development_Engineer_(SDE),110552.94,8
 Texas,Dallas,Senior_Software_Development_Engineer_(SDE),130000.0,7
 North Carolina,Raleigh,Senior_Software_Development_Engineer_(SDE),140500.0,7
 Ohio,Columbus,Senior_Software_Development_Engineer_(SDE),95139.11,7
 California,Sunnyvale,Senior_Software_Development_Engineer_(SDE),160000.0,7
 California,San Francisco,Senior_Software_Development_Engineer_(SDE),195000.0,7
 California,Los Angeles,Senior_Software_Development_Engineer_(SDE),125903.14,7
 California,Mountain View,Senior_Software_Development_Engineer_(SDE),165358.8,6
 Arizona,Tempe,Senior_Software_Development_Engineer_(SDE),117446.81,6
 Pennsylvania,Pittsburgh,Senior_Software_Development_Engineer_(SDE),91096.91,6
 Oregon,Portland,Senior_Software_Development_Engineer_(SDE),122000.0,5
 Texas,San Antonio,Senior_Software_Development_Engineer_(SDE),104033.68,5
 Virginia,Reston,Senior_Software_Development_Engineer_(SDE),143933.01,5
 Arizona,Phoenix,Senior_Software_Development_Engineer_(SDE),103500.0,5
 Georgia,Atlanta,Senior_Software_Development_Engineer_(SDE),88232.35,5
 Michigan,Detroit,Senior_Software_Development_Engineer_(SDE),110000.0,5
 Minnesota,Minneapolis,Senior_Software_Development_Engineer_(SDE),110011.21,5
 Ohio,Cincinnati,Senior_Software_Development_Engineer_(SDE),110000.0,4
 Pennsylvania,Philadelphia,Senior_Software_Development_Engineer_(SDE),120000.0,2
 California,San Francisco,Senior_Software_Engineer,162527.33,1411
 New York,New York,Senior_Software_Engineer,147608.8,1225
 Washington,Seattle,Senior_Software_Engineer,147809.0,1137
 Texas,Austin,Senior_Software_Engineer,127006.54,854
 Massachusetts,Boston,Senior_Software_Engineer,131584.58,788
 Illinois,Chicago,Senior_Software_Engineer,121609.64,781
 Georgia,Atlanta,Senior_Software_Engineer,122431.17,579
 California,San Jose,Senior_Software_Engineer,150978.17,537
 California,Los Angeles,Senior_Software_Engineer,143656.32,527
 California,San Diego,Senior_Software_Engineer,131262.7,525
 Minnesota,Minneapolis,Senior_Software_Engineer,114698.23,515
 Colorado,Denver,Senior_Software_Engineer,126327.12,482
 Texas,Dallas,Senior_Software_Engineer,122947.01,482
 Oregon,Portland,Senior_Software_Engineer,126511.31,368
 Utah,Salt Lake City,Senior_Software_Engineer,120862.77,352
 North Carolina,Raleigh,Senior_Software_Engineer,120589.91,315
 District of Columbia,Washington,Senior_Software_Engineer,134663.83,308
 Texas,Houston,Senior_Software_Engineer,118320.57,291
 North Carolina,Charlotte,Senior_Software_Engineer,121004.53,286
 California,Irvine,Senior_Software_Engineer,138314.03,251
 Arizona,Phoenix,Senior_Software_Engineer,121330.23,249
 Pennsylvania,Philadelphia,Senior_Software_Engineer,123157.12,249
 Pennsylvania,Pittsburgh,Senior_Software_Engineer,111490.34,226
 Florida,Orlando,Senior_Software_Engineer,111587.6,221
 Ohio,Columbus,Senior_Software_Engineer,109559.4,207
 California,Sunnyvale,Senior_Software_Engineer,159297.66,193
 Indiana,Indianapolis,Senior_Software_Engineer,109423.33,191
 Massachusetts,Cambridge,Senior_Software_Engineer,133624.85,172
 Missouri,Kansas City,Senior_Software_Engineer,102644.24,169
 Missouri,St. Louis,Senior_Software_Engineer,115008.45,168
 Wisconsin,Milwaukee,Senior_Software_Engineer,107011.66,168
 Ohio,Cincinnati,Senior_Software_Engineer,111222.83,164
 Virginia,Arlington,Senior_Software_Engineer,130205.04,161
 Florida,Tampa,Senior_Software_Engineer,112463.38,157
 Texas,Plano,Senior_Software_Engineer,124048.86,156
 California,Mountain View,Senior_Software_Engineer,152117.54,153
 California,Santa Clara,Senior_Software_Engineer,147065.03,148
 Colorado,Boulder,Senior_Software_Engineer,129051.34,140
 Michigan,Detroit,Senior_Software_Engineer,114757.71,135
 North Carolina,Cary,Senior_Software_Engineer,121066.58,134
 Ohio,Cleveland,Senior_Software_Engineer,102307.97,128
 North Carolina,Durham,Senior_Software_Engineer,117717.49,126
 Michigan,Ann Arbor,Senior_Software_Engineer,111309.6,125
 Alabama,Huntsville,Senior_Software_Engineer,123206.54,122
 New York,Rochester,Senior_Software_Engineer,105827.59,116
 Kentucky,Louisville,Senior_Software_Engineer,104912.84,115
 Tennessee,Nashville,Senior_Software_Engineer,112999.2,113
 Washington,Bellevue,Senior_Software_Engineer,143316.15,112
 California,Palo Alto,Senior_Software_Engineer,164982.92,106
 Virginia,Richmond,Senior_Software_Engineer,120582.66,103
 Virginia,Herndon,Senior_Software_Engineer,129892.1,103
 Georgia,Alpharetta,Senior_Software_Engineer,119994.46,100
 Virginia,Reston,Senior_Software_Engineer,138080.87,98
 Maryland,Baltimore,Senior_Software_Engineer,125538.0,97
 Utah,Lehi,Senior_Software_Engineer,123055.19,97
 Wisconsin,Madison,Senior_Software_Engineer,112322.73,93
 California,Sacramento,Senior_Software_Engineer,122218.16,92
 Washington,Redmond,Senior_Software_Engineer,149866.15,90
 Colorado,Colorado Springs,Senior_Software_Engineer,116473.0,87
 Iowa,Des Moines,Senior_Software_Engineer,108291.62,85
 Nebraska,Omaha,Senior_Software_Engineer,108761.94,81
 Connecticut,Hartford,Senior_Software_Engineer,118968.49,78
 Kansas,Overland Park,Senior_Software_Engineer,110771.56,77
 Virginia,Fairfax,Senior_Software_Engineer,134299.16,75
 Idaho,Boise,Senior_Software_Engineer,113022.3,75
 Texas,San Antonio,Senior_Software_Engineer,112642.34,73
 California,Fremont,Senior_Software_Engineer,152485.33,72
 Florida,Miami,Senior_Software_Engineer,105069.39,72
 Texas,Irving,Senior_Software_Engineer,118766.0,71
 Arizona,Scottsdale,Senior_Software_Engineer,116595.52,70
 California,Santa Barbara,Senior_Software_Engineer,121085.64,68
 California,San Mateo,Senior_Software_Engineer,153531.55,67
 Florida,Melbourne,Senior_Software_Engineer,111103.58,67
 Florida,Jacksonville,Senior_Software_Engineer,114326.95,65
 Arizona,Tucson,Senior_Software_Engineer,110406.61,62
 Arkansas,Bentonville,Senior_Software_Engineer,109549.16,61
 California,Redwood City,Senior_Software_Engineer,169717.09,59
 South Carolina,Charleston,Senior_Software_Engineer,123632.93,59
 Massachusetts,Waltham,Senior_Software_Engineer,122759.03,59
 New York,Albany,Senior_Software_Engineer,110356.94,59
 New Jersey,Jersey City,Senior_Software_Engineer,131381.84,58
 New Mexico,Albuquerque,Senior_Software_Engineer,119037.86,57
 Texas,Fort Worth,Senior_Software_Engineer,109526.71,55
 Indiana,Fort Wayne,Senior_Software_Engineer,98001.95,54
 Maryland,Rockville,Senior_Software_Engineer,121209.62,52
 Florida,Fort Lauderdale,Senior_Software_Engineer,113493.68,52
 Virginia,Ashburn,Senior_Software_Engineer,137733.5,51
 Rhode Island,Providence,Senior_Software_Engineer,105683.15,51
 Arizona,Chandler,Senior_Software_Engineer,125140.55,49
 New York,Buffalo,Senior_Software_Engineer,96800.12,49
 South Carolina,Greenville,Senior_Software_Engineer,98654.77,48
 Maryland,Columbia,Senior_Software_Engineer,138369.57,48
 Virginia,McLean,Senior_Software_Engineer,123550.38,47
 Washington,Spokane,Senior_Software_Engineer,107500.0,47
 Ohio,Dayton,Senior_Software_Engineer,119116.61,45
 California,Santa Monica,Senior_Software_Engineer,144076.3,44
 Michigan,Grand Rapids,Senior_Software_Engineer,105413.8,44
 Michigan,Troy,Senior_Software_Engineer,100976.46,44
 Nevada,Las Vegas,Senior_Software_Engineer,121261.1,44
 Minnesota,Saint Paul,Senior_Software_Engineer,123735.01,43
 Iowa,Cedar Rapids,Senior_Software_Engineer,104048.62,43
 Virginia,Charlottesville,Senior_Software_Engineer,119500.64,43
 Oklahoma,Oklahoma City,Senior_Software_Engineer,121277.76,43
 Virginia,Tysons Corner,Senior_Software_Engineer,123873.78,43
 California,Cupertino,Senior_Software_Engineer,161748.08,42
 North Carolina,Raleigh-Durham,Senior_Software_Engineer,127897.61,42
 Colorado,Littleton,Senior_Software_Engineer,126521.07,41
 Texas,Frisco,Senior_Software_Engineer,126589.15,41
 Nevada,Reno,Senior_Software_Engineer,106657.27,41
 Alabama,Birmingham,Senior_Software_Engineer,107601.2,40
 Arizona,Tempe,Senior_Software_Engineer,116022.36,39
 Tennessee,Memphis,Senior_Software_Engineer,101564.87,39
 Virginia,Alexandria,Senior_Software_Engineer,137542.18,39
 Pennsylvania,King of Prussia,Senior_Software_Engineer,115601.13,39
 Massachusetts,Natick,Senior_Software_Engineer,131744.87,39
 Oregon,Beaverton,Senior_Software_Engineer,126500.91,38
 Colorado,Fort Collins,Senior_Software_Engineer,120278.49,37
 California,Berkeley,Senior_Software_Engineer,163230.38,36
 New York,Brooklyn,Senior_Software_Engineer,145424.03,36
 Missouri,St Louis,Senior_Software_Engineer,113426.97,35
 Maryland,Germantown,Senior_Software_Engineer,142080.69,35
 Kansas,Olathe,Senior_Software_Engineer,100117.83,35
 West Virginia,Morgantown,Senior_Software_Engineer,119579.05,35
 Georgia,Marietta,Senior_Software_Engineer,120055.04,34
 Maryland,Bethesda,Senior_Software_Engineer,139539.42,34
 Minnesota,St. Paul,Senior_Software_Engineer,109209.91,34
 Alabama,Madison,Senior_Software_Engineer,130102.36,33
 Utah,South Jordan,Senior_Software_Engineer,108117.96,33
 Texas,Richardson,Senior_Software_Engineer,114703.93,32
 Texas,Round Rock,Senior_Software_Engineer,117009.06,31
 Maryland,Annapolis Junction,Senior_Software_Engineer,147230.51,31
 Colorado,Longmont,Senior_Software_Engineer,114388.42,31
 Delaware,Wilmington,Senior_Software_Engineer,111301.17,31
 Minnesota,Eden Prairie,Senior_Software_Engineer,113951.02,30
 North Carolina,Morrisville,Senior_Software_Engineer,117283.05,30
 Florida,Boca Raton,Senior_Software_Engineer,117500.0,30
 California,Costa Mesa,Senior_Software_Engineer,110655.46,30
 California,Oakland,Senior_Software_Engineer,155972.91,30
 California,Carlsbad,Senior_Software_Engineer,117150.71,29
 Vermont,Burlington,Senior_Software_Engineer,121198.2,29
 Massachusetts,Burlington,Senior_Software_Engineer,134101.07,29
 Washington,Kirkland,Senior_Software_Engineer,146022.07,29
 North Carolina,Apex,Senior_Software_Engineer,126130.27,29
 North Carolina,Greensboro,Senior_Software_Engineer,108419.34,28
 Oklahoma,Tulsa,Senior_Software_Engineer,110484.25,28
 Utah,Provo,Senior_Software_Engineer,116349.2,28
 California,Foster City,Senior_Software_Engineer,125998.13,28
 Virginia,Sterling,Senior_Software_Engineer,112075.58,27
 Nebraska,Lincoln,Senior_Software_Engineer,101439.91,27
 Michigan,Lansing,Senior_Software_Engineer,106384.41,27
 California,Riverside,Senior_Software_Engineer,144827.59,27
 California,San Ramon,Senior_Software_Engineer,134274.68,27
 Indiana,Carmel,Senior_Software_Engineer,105186.44,26
 New Hampshire,Manchester,Senior_Software_Engineer,115651.79,26
 Oregon,Salem,Senior_Software_Engineer,117727.65,26
 California,El Segundo,Senior_Software_Engineer,131969.7,26
 New Hampshire,Nashua,Senior_Software_Engineer,117443.9,25
 Connecticut,Stamford,Senior_Software_Engineer,133887.73,25
 Oregon,Hillsboro,Senior_Software_Engineer,120090.86,25
 Michigan,Novi,Senior_Software_Engineer,103703.91,24
 Kentucky,Lexington,Senior_Software_Engineer,112884.93,24
 Georgia,Cumming,Senior_Software_Engineer,131591.89,24
 California,Los Gatos,Senior_Software_Engineer,192287.53,24
 Washington,Vancouver,Senior_Software_Engineer,126491.72,24
 Washington,Bellingham,Senior_Software_Engineer,130211.13,24
 Tennessee,Knoxville,Senior_Software_Engineer,116599.19,24
 Virginia,Manassas,Senior_Software_Engineer,117607.17,23
 Utah,Sandy,Senior_Software_Engineer,111390.03,23
 New Hampshire,Portsmouth,Senior_Software_Engineer,115262.21,23
 Connecticut,Norwalk,Senior_Software_Engineer,122262.92,23
 Illinois,Naperville,Senior_Software_Engineer,102439.02,23
 Hawaii,Honolulu,Senior_Software_Engineer,115403.62,23
 Massachusetts,Worcester,Senior_Software_Engineer,133474.0,23
 Michigan,Farmington,Senior_Software_Engineer,107974.26,22
 New Jersey,Newark,Senior_Software_Engineer,125848.14,22
 Maryland,Owings Mills,Senior_Software_Engineer,124870.77,22
 Wisconsin,Green Bay,Senior_Software_Engineer,98532.63,22
 Washington,Bothell,Senior_Software_Engineer,139961.45,22
 California,Roseville,Senior_Software_Engineer,131824.44,22
 California,Burbank,Senior_Software_Engineer,135373.94,21
 Virginia,Virginia Beach,Senior_Software_Engineer,115923.35,21
 Louisiana,New Orleans,Senior_Software_Engineer,101903.29,21
 California,Milpitas,Senior_Software_Engineer,152434.3,21
 Massachusetts,Somerville,Senior_Software_Engineer,135063.57,21
 Maryland,Gaithersburg,Senior_Software_Engineer,122602.85,21
 Massachusetts,Marlborough,Senior_Software_Engineer,129095.24,20
 Montana,Missoula,Senior_Software_Engineer,102802.48,20
 California,Menlo Park,Senior_Software_Engineer,157592.75,20
 Maryland,Silver Spring,Senior_Software_Engineer,143309.1,20
 Missouri,Springfield,Senior_Software_Engineer,99097.34,20
 Wisconsin,Waukesha,Senior_Software_Engineer,102886.57,19
 Florida,Gainesville,Senior_Software_Engineer,80793.82,19
 South Dakota,Sioux Falls,Senior_Software_Engineer,94396.34,19
 California,California City,Senior_Software_Engineer,104804.68,19
 California,Pleasanton,Senior_Software_Engineer,160424.67,19
 California,Pasadena,Senior_Software_Engineer,118710.84,19
 Illinois,Schaumburg,Senior_Software_Engineer,113940.36,19
 Michigan,Southfield,Senior_Software_Engineer,109822.16,19
 New Jersey,Princeton,Senior_Software_Engineer,123276.82,19
 Oregon,Eugene,Senior_Software_Engineer,95193.41,18
 Maine,Portland,Senior_Software_Engineer,106467.39,18
 Kansas,Wichita,Senior_Software_Engineer,113404.19,18
 Alabama,Mobile,Senior_Software_Engineer,88770.21,18
 Colorado,Aurora,Senior_Software_Engineer,119500.33,18
 Arizona,Mesa,Senior_Software_Engineer,125757.99,18
 South Carolina,Columbia,Senior_Software_Engineer,122066.14,18
 Virginia,Vienna,Senior_Software_Engineer,132054.58,18
 Texas,McKinney,Senior_Software_Engineer,115335.91,18
 Texas,Pflugerville,Senior_Software_Engineer,125902.69,17
 Colorado,Broomfield,Senior_Software_Engineer,128460.0,17
 Minnesota,Rochester,Senior_Software_Engineer,126778.34,17
 Pennsylvania,Lancaster,Senior_Software_Engineer,111500.0,17
 North Dakota,Fargo,Senior_Software_Engineer,88242.46,17
 Washington,Renton,Senior_Software_Engineer,130000.0,17
 California,Orange,Senior_Software_Engineer,126865.19,17
 Iowa,Davenport,Senior_Software_Engineer,87365.34,17
 Florida,Pompano Beach,Senior_Software_Engineer,111481.59,17
 Georgia,Roswell,Senior_Software_Engineer,106398.38,17
 Ohio,Akron,Senior_Software_Engineer,99430.05,17
 New York,Schenectady,Senior_Software_Engineer,102405.91,17
 New Jersey,Edison,Senior_Software_Engineer,117964.29,17
 Missouri,O'Fallon,Senior_Software_Engineer,108826.66,16
