name,job_title,median_salary,profile_count
Technical Analysis,Technical_Services_Representative,72833.0,47
Systems Troubleshooting,Technical_Services_Representative,66348.17,32
Microsoft Office,Technical_Services_Representative,56866.38,15
Windows NT / 2000 / XP Networking,Technical_Services_Representative,47350.0,14
Windows Operating System General Use,Technical_Services_Representative,55000.0,9
Customer Service Metrics,Technical_Services_Representative,60000.0,7
Information Technology (IT) Support,Technical_Services_Representative,82600.0,6
Training,Technical_Services_Representative,68750.0,5
Microsoft Excel,,63500.0,5
SQL,Technical_Services_Representative,69000.0,5
Technical Writing,Technical_Services_Representative,70000.0,5
Oral / Verbal Communication,Technical_Services_Representative,62500.0,5
Material Science,Technical_Services_Representative,55853.33,3
Information Technology (IT) Support,Technical_Support_Analyst,54769.37,599
Troubleshooting,Technical_Support_Analyst,53722.78,551
Help Desk / Desktop Support (Tier 2),Technical_Support_Analyst,54153.13,376
Customer Service,Technical_Support_Analyst,53447.9,336
Microsoft Active Directory,Technical_Support_Analyst,51926.0,140
Microsoft Office,Technical_Support_Analyst,50958.91,101
Windows Operating System General Use,Technical_Support_Analyst,49354.96,97
Microsoft Word,Technical_Support_Analyst,49458.11,96
Microsoft Exchange,Technical_Support_Analyst,49002.95,79
SQL,Technical_Support_Analyst,57516.14,70
Windows NT / 2000 / XP Networking,Technical_Support_Analyst,53357.25,52
Cisco Networking,Technical_Support_Analyst,50339.37,42
HTML,Technical_Support_Analyst,49087.74,37
Help Desk / Desktop Support (Tier 1),,55006.49,29
Microsoft SQL Server,Technical_Support_Analyst,53585.9,26
Help Desk / Desktop Support (Tier 3),Technical_Support_Analyst,52523.18,25
Data Analysis,Technical_Support_Analyst,52201.8,23
Microsoft Access,,59409.73,21
Network Support,Technical_Support_Analyst,60219.15,20
Internet Information Server (IIS),Technical_Support_Analyst,50000.0,17
Network Management / Administration,Technical_Support_Analyst,52380.95,16
Project Management,Technical_Support_Analyst,56311.8,14
UNIX,Technical_Support_Analyst,57391.3,12
Linux,Technical_Support_Analyst,61984.28,12
Microsoft Excel,Technical_Support_Analyst,49266.22,10
Systems Troubleshooting,Technical_Support_Analyst,56996.57,9
Windows Support,Technical_Support_Analyst,55000.0,8
Python,Technical_Support_Analyst,67500.0,7
Windows PowerShell,,51663.93,7
Phone Support,,57000.0,7
Help Desk / Desktop Support,,45468.8,7
Computer Hardware Technician,,52500.0,7
Customer Relationship Management (CRM),Technical_Support_Analyst,58272.88,6
Database,Technical_Support_Analyst,49665.16,6
Oral / Verbal Communication,,,6
Windows Server 2012 R2,Technical_Support_Analyst,52500.0,6
Technical Writing,Technical_Support_Analyst,65500.0,6
Salesforce,Technical_Support_Analyst,63345.71,6
Tech Support Call Center,,47626.87,6
Technical Analysis,Technical_Support_Analyst,55000.0,5
Technical Services,Technical_Support_Analyst,54197.0,5
Software Installation & Upgrade,Technical_Support_Analyst,45781.42,5
Training,Technical_Support_Analyst,59440.8,5
System Administration,Technical_Support_Analyst,58372.17,5
Product Support,Technical_Support_Analyst,58719.48,5
Mobile Computing,Technical_Support_Analyst,46451.61,5
Active Directory,Technical_Support_Analyst,52000.0,5
Apple OS X,Technical_Support_Analyst,49966.55,5
JavaScript,Technical_Support_Analyst,46798.78,5
Information Technology Infrastructure Library (ITIL),Technical_Support_Analyst,45600.0,5
Customer Service Metrics,,43100.0,4
Software Knowledge,,,3
Microsoft .NET,Technical_Support_Analyst,37500.0,2
Microsoft Word,,16.04,40
Customer Service,,14.36,29
Microsoft Office,,15.82,27
Systems Troubleshooting,Technical_Support_Assistant,16.45,27
Technical Services,,17.04,27
Network Management / Administration,,16.98,23
Windows Operating System General Use,,15.0,12
Microsoft Access,Technical_Support_Assistant,16.28,10
Microsoft Excel,,18.75,7
Help Desk / Desktop Support (Tier 2),Technical_Support_Assistant,18.5,6
Project Management,Technical_Support_Assistant,13.75,5
Computer Hardware Technician,,14.74,5
Product Support,Technical_Support_Consultant,23.02,37
Customer Service,Technical_Support_Consultant,20.75,34
Troubleshooting,Technical_Support_Consultant,20.75,28
Information Technology (IT) Support,Technical_Support_Consultant,26.46,19
Systems Troubleshooting,Technical_Support_Consultant,23.96,15
SQL,Technical_Support_Consultant,,12
Technical Analysis,Technical_Support_Consultant,17.88,9
Software Installation & Upgrade,Technical_Support_Consultant,,6
Customer Relationship Management (CRM),Technical_Support_Consultant,,5
JavaScript,Technical_Support_Consultant,,5
Microsoft Sharepoint Server,Technical_Support_Consultant,,5
Data Analysis,Technical_Support_Consultant,,5
Technical Services,Technical_Support_Consultant,,3
People Management,Technical_Support_Director,103749.56,96
Customer Service,Technical_Support_Director,108510.45,85
Team Management,Technical_Support_Director,104761.9,41
Project Management,Technical_Support_Director,121869.2,38
Information Technology (IT) Support,Technical_Support_Director,119580.99,38
Support Management,Technical_Support_Director,105990.57,27
Technical Analysis,Technical_Support_Director,98728.95,25
Customer Relationship Management (CRM),Technical_Support_Director,116000.0,24
Operations Management,Technical_Support_Director,100052.77,23
Customer Service Metrics,Technical_Support_Director,133316.01,13
Technical Services,Technical_Support_Director,93980.0,9
Salesforce,Technical_Support_Director,146639.03,6
Microsoft SQL Server,Technical_Support_Director,92749.33,6
Product Support,Technical_Support_Director,80000.0,5
IT Management,Technical_Support_Director,103000.0,5
Linux,Technical_Support_Director,110000.0,5
Strategic Project Management,Technical_Support_Director,102500.0,5
Troubleshooting,Technical_Support_Engineer,71188.75,1373
Customer Service,Technical_Support_Engineer,70314.81,1172
Systems Troubleshooting,Technical_Support_Engineer,71230.81,948
Information Technology (IT) Support,Technical_Support_Engineer,67077.58,640
Network Support,Technical_Support_Engineer,68148.06,353
Linux,Technical_Support_Engineer,79220.23,204
SQL,Technical_Support_Engineer,76685.52,143
Microsoft Office,Technical_Support_Engineer,64906.96,130
Microsoft Word,Technical_Support_Engineer,60562.67,100
Internet Information Server (IIS),Technical_Support_Engineer,58530.73,87
Windows Operating System General Use,Technical_Support_Engineer,56435.0,49
Network Management / Administration,Technical_Support_Engineer,65501.46,46
Engineering Design,Technical_Support_Engineer,70413.37,46
Python,Technical_Support_Engineer,80474.96,43
Storage Area Networking (SAN),Technical_Support_Engineer,62646.82,43
Windows NT / 2000 / XP Networking,Technical_Support_Engineer,61940.56,42
Windows 2003 Server,Technical_Support_Engineer,58381.65,39
Microsoft Active Directory,Technical_Support_Engineer,64350.39,36
Microsoft SQL Server,Technical_Support_Engineer,74712.73,34
Electronic Troubleshooting,Technical_Support_Engineer,77609.55,34
Java,Technical_Support_Engineer,73014.47,26
Windows Support,Technical_Support_Engineer,78028.41,22
Windows Server 2012 R2,Technical_Support_Engineer,58002.37,22
JavaScript,Technical_Support_Engineer,60471.47,19
Amazon Web Services (AWS),Technical_Support_Engineer,79620.74,19
Cisco Networking,Technical_Support_Engineer,71651.91,18
Cyber Security,Technical_Support_Engineer,80000.0,17
HTML,Technical_Support_Engineer,60258.77,13
MySQL,Technical_Support_Engineer,67500.0,12
C++ Programming Language,Technical_Support_Engineer,68784.46,12
Software Development,Technical_Support_Engineer,72986.3,12
Product Support,Technical_Support_Engineer,60000.0,11
Automation Scripting,Technical_Support_Engineer,79885.75,11
Data Analysis,Technical_Support_Engineer,75000.0,11
Help Desk / Desktop Support (Tier 2),Technical_Support_Engineer,70000.0,11
Microsoft Excel,Technical_Support_Engineer,57000.0,11
Writing Procedures & Documentation,Technical_Support_Engineer,50000.0,11
Training,Technical_Support_Engineer,68267.03,11
Technical Analysis,Technical_Support_Engineer,62081.96,10
Shell Scripting,Technical_Support_Engineer,60000.0,10
Cloud Computing,Technical_Support_Engineer,64704.4,10
Customer Service Metrics,Technical_Support_Engineer,87000.0,9
Programmable Logic Controllers (PLC) / Automation,,71971.61,9
Technical Services,Technical_Support_Engineer,57016.29,9
Systems Engineering,Technical_Support_Engineer,89750.31,9
UNIX,Technical_Support_Engineer,74865.07,9
Windows PowerShell,Technical_Support_Engineer,51627.45,9
Virtualization,Technical_Support_Engineer,74865.07,8
VMware ESX,Technical_Support_Engineer,67795.56,8
PHP,Technical_Support_Engineer,73011.5,8
Go (Golang) Programming Language,Technical_Support_Engineer,82500.0,8
Computer Security,Technical_Support_Engineer,57808.16,8
Autodesk AutoCAD,Technical_Support_Engineer,55000.0,8
Microsoft Azure,Technical_Support_Engineer,55000.0,8
Salesforce,Technical_Support_Engineer,55000.0,8
C# Programming Language,Technical_Support_Engineer,68784.46,7
Database,Technical_Support_Engineer,70000.0,7
Microsoft Exchange,Technical_Support_Engineer,50054.86,7
NetApp,Technical_Support_Engineer,66307.57,7
Problem Solving,Technical_Support_Engineer,52902.81,7
Oral / Verbal Communication,Technical_Support_Engineer,40694.59,7
Project Management,Technical_Support_Engineer,59665.27,7
Software as a Service (SaaS),Technical_Support_Engineer,83081.08,7
Software Knowledge,Technical_Support_Engineer,49496.62,7
TCP/IP,Technical_Support_Engineer,89047.62,7
Technical Writing,Technical_Support_Engineer,70943.66,7
System Administration,Technical_Support_Engineer,80000.0,6
VoIP,Technical_Support_Engineer,58958.11,6
SQLWindows,,,6
Project Coordinating,Technical_Support_Engineer,65000.0,6
Product Development,Technical_Support_Engineer,52000.0,6
Manufacturing Process Engineering,Technical_Support_Engineer,78000.0,6
Customer Relationship Management (CRM),Technical_Support_Engineer,90000.0,6
Cascading Style Sheets (CSS),Technical_Support_Engineer,58943.78,6
SolidWorks,Technical_Support_Engineer,70500.0,6
IP Network,Technical_Support_Engineer,89013.58,6
Web Development,Technical_Support_Engineer,67500.0,5
Virtual Machine (VM),Technical_Support_Engineer,63000.0,5
Production Support,Technical_Support_Engineer,49241.43,5
Microsoft Access,Technical_Support_Engineer,54412.0,5
Computer Aided Design (CAD),Technical_Support_Engineer,64250.0,5
Computer Hardware Technician,Technical_Support_Engineer,45000.0,5
Help Desk / Desktop Support (Tier 1),Technical_Support_Engineer,44911.11,5
Mentoring,Technical_Support_Engineer,88324.0,5
IT Consulting,Technical_Support_Engineer,71733.5,5
IT Security & Infrastructure,Technical_Support_Engineer,50455.45,5
Oracle SQL Developer,Technical_Support_Engineer,55500.0,5
Switching and Routing,Technical_Support_Engineer,72813.87,5
Software Installation & Upgrade,Technical_Support_Engineer,47023.1,5
Session Initiation Protocol (SIP),Technical_Support_Engineer,60633.16,5
Windows Server 2008 R2,Technical_Support_Engineer,56885.89,5
Virtual Private Networking (VPN),Technical_Support_Engineer,84000.0,5
Team Leadership,Technical_Support_Engineer,82500.0,5
Storage Management,Technical_Support_Engineer,73599.37,4
People Management,Technical_Support_Manager,85947.66,755
Customer Service,Technical_Support_Manager,81915.01,566
Information Technology (IT) Support,Technical_Support_Manager,81545.01,537
Customer Relationship Management (CRM),Technical_Support_Manager,83487.21,243
IT Management,Technical_Support_Manager,84679.01,205
Operations Management,Technical_Support_Manager,87570.7,185
Project Management,Technical_Support_Manager,85870.04,164
Windows Operating System General Use,Technical_Support_Manager,69718.16,131
Team Leadership,Technical_Support_Manager,92188.71,128
Microsoft Office,Technical_Support_Manager,72410.28,99
Microsoft Word,Technical_Support_Manager,72274.01,98
Product Support,Technical_Support_Manager,99273.82,74
Technical Analysis,Technical_Support_Manager,89200.53,70
Troubleshooting,Technical_Support_Manager,82647.25,62
Microsoft SQL Server,Technical_Support_Manager,76620.18,53
Windows NT / 2000 / XP Networking,Technical_Support_Manager,71655.49,47
Microsoft Exchange,Technical_Support_Manager,72242.24,41
HTML,Technical_Support_Manager,60407.25,33
Training,Technical_Support_Manager,68408.86,30
Team Management,Technical_Support_Manager,92829.46,28
Data Analysis,Technical_Support_Manager,72921.96,28
SQL,Technical_Support_Manager,76458.18,27
Cisco Networking,Technical_Support_Manager,90000.0,24
Electronic Troubleshooting,Technical_Support_Manager,95000.0,21
Internet Information Server (IIS),Technical_Support_Manager,82622.41,19
Customer Service Metrics,Technical_Support_Manager,74978.18,16
Linux,Technical_Support_Manager,122377.94,11
Product Development,Technical_Support_Manager,84894.83,11
Network Management / Administration,Technical_Support_Manager,80000.0,11
Microsoft Active Directory,Technical_Support_Manager,72413.79,10
Information Technology Infrastructure Library (ITIL),Technical_Support_Manager,79887.5,10
Microsoft Excel,Technical_Support_Manager,69300.0,9
Root Cause Analysis,,,9
Salesforce,Technical_Support_Manager,55000.0,8
Network Support,Technical_Support_Manager,78610.81,8
Systems Troubleshooting,Technical_Support_Manager,71215.54,8
Support Management,Technical_Support_Manager,64500.0,7
Software Installation & Upgrade,Technical_Support_Manager,60995.34,7
Strategic Planning,Technical_Support_Manager,71500.0,7
Performance Management,Technical_Support_Manager,74557.71,7
Manufacturing Process Engineering,Technical_Support_Manager,86000.0,7
Customer Relations,Technical_Support_Manager,74968.6,7
Help Desk / Desktop Support (Tier 2),Technical_Support_Manager,60250.0,7
Process Improvement,Technical_Support_Manager,77419.35,6
Sales Engineering,Technical_Support_Manager,59771.0,6
Strategic Project Management,Technical_Support_Manager,66400.0,6
Software as a Service (SaaS),Technical_Support_Manager,85000.0,6
Technical Services,Technical_Support_Manager,98051.43,6
Training Program Development,Technical_Support_Manager,70000.0,6
VMware ESX,Technical_Support_Manager,65089.88,5
Windows Support,Technical_Support_Manager,60983.61,5
Training Management,Technical_Support_Manager,42500.0,5
System Administration,Technical_Support_Manager,43238.0,5
Tech Support Call Center,Technical_Support_Manager,69000.0,5
Technical Sales,Technical_Support_Manager,80000.0,5
Software Development,Technical_Support_Manager,100000.0,5
Hiring,Technical_Support_Manager,66500.0,5
Microsoft Access,Technical_Support_Manager,70090.97,5
IT Security & Infrastructure,Technical_Support_Manager,72588.54,5
Leadership,Technical_Support_Manager,82000.0,5
Help Desk / Desktop Support,Technical_Support_Manager,54937.7,3
Product Management,Technical_Support_Manager,81831.74,3
Troubleshooting,,18.22,363
Customer Service,,18.36,246
Tech Support Call Center,,17.85,201
Help Desk / Desktop Support,,17.8,116
Phone Support,,18.14,105
Technical Services,,18.25,97
Information Technology (IT) Support,,17.58,92
Network Support,,15.5,90
Product Support,Technical_Support_Representative,16.74,31
Help Desk / Desktop Support (Tier 2),,19.78,14
Systems Troubleshooting,Technical_Support_Representative,16.99,13
Training,Technical_Support_Representative,22.94,8
Software Knowledge,,13.0,8
SQL,Technical_Support_Representative,19.37,8
Microsoft Office,,15.55,8
Network Management / Administration,,16.18,5
Linux,,16.94,5
Customer Service Metrics,Technical_Support_Representative,19.12,5
Data Entry,,14.25,5
Electronic Troubleshooting,,16.2,5
Help Desk / Desktop Support (Tier 1),,17.5,5
Technical Analysis,Technical_Support_Representative,21.0,5
Problem Solving,,17.58,3
Troubleshooting,,55832.9,2395
Customer Service,Technical_Support_Specialist,55352.05,1726
Technical Services,Technical_Support_Specialist,58129.46,1461
Help Desk / Desktop Support (Tier 2),Technical_Support_Specialist,53796.9,1035
Information Technology (IT) Support,Technical_Support_Specialist,53020.08,811
Phone Support,,51824.03,499
Problem Solving,Technical_Support_Specialist,58991.99,148
Microsoft Office,Technical_Support_Specialist,55026.92,141
System Administration,Technical_Support_Specialist,57823.8,84
Help Desk / Desktop Support (Tier 1),,52172.08,78
Project Management,Technical_Support_Specialist,66314.73,77
Help Desk / Desktop Support,Technical_Support_Specialist,53684.83,68
SQL,Technical_Support_Specialist,55079.08,58
Network Support,Technical_Support_Specialist,51006.74,55
Electronic Troubleshooting,Technical_Support_Specialist,70030.77,49
Computer Hardware Technician,Technical_Support_Specialist,50634.57,47
Data Analysis,Technical_Support_Specialist,64251.46,45
Microsoft Active Directory,Technical_Support_Specialist,55788.91,45
Windows NT / 2000 / XP Networking,,51267.77,42
Network Management / Administration,Technical_Support_Specialist,46325.18,30
Windows Support,Technical_Support_Specialist,61869.91,24
Product Support,Technical_Support_Specialist,59221.79,22
Linux,Technical_Support_Specialist,47805.36,19
Help Desk / Desktop Support (Tier 3),Technical_Support_Specialist,46000.0,15
Microsoft Excel,Technical_Support_Specialist,48487.4,14
Apple OS X,,63871.29,13
Windows Server 2012 R2,Technical_Support_Specialist,61250.0,13
Training,Technical_Support_Specialist,53619.85,13
Technical Analysis,Technical_Support_Specialist,63434.47,12
Windows Operating System General Use,Technical_Support_Specialist,,11
Software Knowledge,Technical_Support_Specialist,40000.0,11
Software Installation & Upgrade,Technical_Support_Specialist,41676.65,10
VoIP,,55000.0,10
Software Training Materials,Technical_Support_Specialist,37454.54,9
Computer Aided Design (CAD),Technical_Support_Specialist,65000.0,9
Cascading Style Sheets (CSS),Technical_Support_Specialist,46769.23,8
Cisco Networking,,64364.54,8
MacOS,Technical_Support_Specialist,48000.0,8
Operations Management,Technical_Support_Specialist,67500.0,8
Programmable Logic Controllers (PLC) / Automation,Technical_Support_Specialist,42414.52,8
Microsoft SQL Server,Technical_Support_Specialist,59623.43,8
Technical Sales,Technical_Support_Specialist,72000.0,8
Systems Troubleshooting,Technical_Support_Specialist,71909.22,8
Strategic Project Management,Technical_Support_Specialist,75000.0,7
Software as a Service (SaaS),Technical_Support_Specialist,67783.75,7
Sales,,,7
JavaScript,Technical_Support_Specialist,,7
HTML,Technical_Support_Specialist,45000.0,7
Audio Visual Equipment Use,Technical_Support_Specialist,73500.0,7
Biotechnology,Technical_Support_Specialist,69634.27,6
A+,Technical_Support_Specialist,59780.5,6
Data Entry,,40750.0,6
Data Processing,Technical_Support_Specialist,36000.0,6
Engineering Design,Technical_Support_Specialist,68000.0,6
Graphic Design,Technical_Support_Specialist,56740.0,6
iOS,Technical_Support_Specialist,48750.0,6
Manufacturing Process Engineering,Technical_Support_Specialist,79804.48,6
Sales Engineering,Technical_Support_Specialist,60000.0,6
Salesforce,Technical_Support_Specialist,52000.0,6
Production Support,Technical_Support_Specialist,41799.04,6
Systems Help Desk Management,Technical_Support_Specialist,50000.0,6
Tech Support Call Center,,,6
Technical Writing,Technical_Support_Specialist,59655.5,6
Wordpress,Technical_Support_Specialist,48000.0,6
Writing Procedures & Documentation,,,6
Video Editing,Technical_Support_Specialist,47961.6,6
Training Program Development,Technical_Support_Specialist,45866.77,5
Web Content Management,Technical_Support_Specialist,61870.0,5
Web Development,Technical_Support_Specialist,60986.3,5
Web Software Quality Assurance (QA),Technical_Support_Specialist,40975.61,5
SAP Customer Relationship Management (SAP CRM),Technical_Support_Specialist,41500.0,5
Project Coordinating,Technical_Support_Specialist,49494.95,5
Python,Technical_Support_Specialist,45180.0,5
Oral / Verbal Communication,Technical_Support_Specialist,40768.0,5
Production Management,,,5
Microsoft Word,Technical_Support_Specialist,49675.83,5
Molecular Biology,Technical_Support_Specialist,56000.0,5
Microsoft Azure,Technical_Support_Specialist,60354.47,5
Metadata Management,Technical_Support_Specialist,57391.3,5
Process Improvement,Technical_Support_Specialist,60000.0,5
Product Development,Technical_Support_Specialist,69269.59,5
Maintenance,,,5
Geographic Information Systems (GIS),Technical_Support_Specialist,47500.0,5
HTML5,Technical_Support_Specialist,70857.14,5
Database,Technical_Support_Specialist,47494.74,5
Database Management & Reporting,Technical_Support_Specialist,61627.56,5
Electronic Equipment Installation,Technical_Support_Specialist,40493.83,5
Customer Relationship Management (CRM),Technical_Support_Specialist,55000.0,5
Amazon Web Services (AWS),Technical_Support_Specialist,55040.0,5
C# Programming Language,Technical_Support_Specialist,45000.0,5
Medical Devices,Technical_Support_Specialist,51250.0,4
Object Oriented Programming (OOP),Technical_Support_Specialist,60000.0,4
Documentation,,,3
Microsoft Exchange,Technical_Support_Specialist,51500.0,2
People Management,Technical_Support_Supervisor,64689.42,156
Tech Support Call Center,Technical_Support_Supervisor,61244.68,121
Team Leadership,Technical_Support_Supervisor,69778.4,100
Customer Service,Technical_Support_Supervisor,68963.2,93
Help Desk / Desktop Support (Tier 2),Technical_Support_Supervisor,57866.95,68
Information Technology (IT) Support,Technical_Support_Supervisor,66244.26,53
Customer Relationship Management (CRM),Technical_Support_Supervisor,57655.55,34
Team Management,Technical_Support_Supervisor,64231.43,20
Project Management,Technical_Support_Supervisor,61976.92,14
Network Management / Administration,Technical_Support_Supervisor,70000.0,13
Technical Services,Technical_Support_Supervisor,52218.6,9
Training,Technical_Support_Supervisor,66500.0,8
Performance Management,Technical_Support_Supervisor,65000.0,8
Help Desk / Desktop Support (Tier 3),Technical_Support_Supervisor,56444.44,8
Microsoft Office,Technical_Support_Supervisor,50000.0,7
Troubleshooting,Technical_Support_Supervisor,62477.23,7
Operations Management,Technical_Support_Supervisor,70000.0,6
Customer Service Metrics,Technical_Support_Supervisor,58958.11,5
Systems Troubleshooting,Technical_Support_Supervisor,87954.61,5
Electronic Troubleshooting,Technical_Support_Supervisor,51414.69,3
Troubleshooting,,19.97,246
Customer Service,,19.72,172
Help Desk / Desktop Support (Tier 2),,20.55,124
Software Knowledge,,18.33,78
Software Installation & Upgrade,,19.92,63
Network Support,,20.09,26
Computer Hardware Technician,,19.05,23
Phone Support,Technical_Support_Technician,18.06,19
Help Desk / Desktop Support (Tier 1),Technical_Support_Technician,19.21,18
System Administration,Technical_Support_Technician,24.66,14
Training,,22.5,13
Help Desk / Desktop Support,,17.25,10
Technical Services,Technical_Support_Technician,19.73,9
Electronic Equipment Installation,,21.5,8
Information Technology (IT) Support,Technical_Support_Technician,,7
Instrument Control,,16.7,7
Windows Operating System General Use,,19.5,6
SQL,Technical_Support_Technician,,5
Microsoft Office,,19.38,5
Linux,,14.37,2
Network Support,Technical_and_Network_Specialist,62288.27,18
Troubleshooting,Technical_and_Network_Specialist,59950.0,16
Network Management / Administration,Technical_and_Network_Specialist,55036.07,15
Cisco Networking,Technical_and_Network_Specialist,50400.0,9
Microsoft Office,,48743.99,7
Wireless,Technical_and_Network_Specialist,90000.0,6
Windows Server 2012 R2,Technical_and_Network_Specialist,51923.08,4
SQL,Technology_Analyst,73489.56,170
Python,Technology_Analyst,80043.35,116
Java,Technology_Analyst,80189.66,86
Microsoft Excel,Technology_Analyst,71532.08,73
Business Analysis,Technology_Analyst,69294.18,60
JavaScript,Technology_Analyst,81245.49,59
Data Analysis,Technology_Analyst,79330.53,52
.NET,Technology_Analyst,72781.77,32
Java/J2EE,Technology_Analyst,77679.46,32
C++ Programming Language,Technology_Analyst,78077.32,27
Tableau Software,Technology_Analyst,84576.23,24
UNIX,Technology_Analyst,65000.0,12
Project Management,Technology_Analyst,77000.0,12
Microsoft Power BI,Technology_Analyst,61478.49,11
Microsoft SQL Server,Technology_Analyst,66148.41,11
C# Programming Language,Technology_Analyst,75029.84,11
Linux,Technology_Analyst,77500.0,9
Mainframe,Technology_Analyst,70900.0,9
Spring,Technology_Analyst,89000.0,9
React.js,Technology_Analyst,91405.63,9
Requirements Analysis,Technology_Analyst,73737.68,8
Technical Analysis,Technology_Analyst,66824.14,7
JIRA,Technology_Analyst,61750.0,7
Oracle,Technology_Analyst,81570.0,7
PL/SQL,Technology_Analyst,71535.56,7
IT Consulting,Technology_Analyst,59321.78,7
Agile Software Development,Technology_Analyst,77665.75,7
Amazon Web Services (AWS),Technology_Analyst,78100.0,7
Angular.js,Technology_Analyst,104804.68,7
HTML5,Technology_Analyst,67501.41,7
Cloud Computing,Technology_Analyst,76154.23,6
Apache Hadoop,Technology_Analyst,77500.0,6
Microsoft Office,Technology_Analyst,80000.0,6
Visual Basic (VB),Technology_Analyst,65000.0,6
Salesforce,Technology_Analyst,76339.87,5
SAP ABAP,Technology_Analyst,72760.99,5
Shell Scripting,Technology_Analyst,74000.0,5
Software Development,Technology_Analyst,84352.61,5
R,Technology_Analyst,72413.79,5
SQL Server Integration Services (SSIS),Technology_Analyst,60000.0,5
Microsoft Sharepoint Server,Technology_Analyst,74750.0,5
Production Support,Technology_Analyst,70791.26,5
Big Data Analytics,Technology_Analyst,75000.0,5
Adobe Photoshop,,,5
COBOL,Technology_Analyst,70900.0,5
Cyber Security,Technology_Analyst,77500.0,5
Cascading Style Sheets (CSS),,49000.0,5
Cisco Networking,Technology_Analyst,66000.0,5
Informatica,Technology_Analyst,77500.0,5
Information Technology (IT) Support,Technology_Analyst,53500.0,5
"ETL (Extract, transform, load)",Technology_Analyst,67950.33,5
HTML,Technology_Analyst,63871.29,5
Software Architecture,Technology_Architect,126062.74,33
Software Development,Technology_Architect,123455.05,23
Project Management,Technology_Architect,122083.78,15
Cloud Computing,Technology_Architect,110704.3,15
Java/J2EE,Technology_Architect,104060.31,14
Enterprise Solutions,Technology_Architect,120000.0,13
IT Consulting,Technology_Architect,92500.0,9
Java,Technology_Architect,146310.69,5
System Architecture,Technology_Architect,107500.0,5
IT Consulting,Technology_Consulting_Analyst,75988.86,6
Data Analysis,Technology_Consulting_Analyst,76495.01,5
Technology Coordinator,Technology_Coordinator,54402.35,160
Help Desk / Desktop Support (Tier 2),Technology_Coordinator,53792.47,91
Network Management / Administration,Technology_Coordinator,56587.31,75
Project Management,Technology_Coordinator,57929.94,61
Windows Operating System General Use,Technology_Coordinator,46650.57,48
Microsoft Office,Technology_Coordinator,46650.57,46
System Administration,Technology_Coordinator,53141.87,44
Microsoft Word,Technology_Coordinator,45990.69,32
Systems Troubleshooting,Technology_Coordinator,52720.38,26
Microsoft Active Directory,Technology_Coordinator,49910.04,22
Information Technology (IT) Support,Technology_Coordinator,60000.0,20
Windows NT / 2000 / XP Networking,Technology_Coordinator,42546.1,19
Database Administration,Technology_Coordinator,55621.7,12
Computer Hardware Technician,Technology_Coordinator,55851.55,10
Help Desk / Desktop Support,,60996.0,8
Customer Service,,69100.0,8
Data Analysis,Technology_Coordinator,50000.0,7
Apple OS X,Technology_Coordinator,61000.0,7
Salesforce,Technology_Coordinator,40694.59,7
Data Management,Technology_Coordinator,45000.0,6
Web Content Management,Technology_Coordinator,40493.83,6
Web Development,Technology_Coordinator,40694.59,6
Training,Technology_Coordinator,52000.0,5
Training Management,Technology_Coordinator,76000.0,5
Wordpress,Technology_Coordinator,42500.0,5
Adobe Photoshop,Technology_Coordinator,45500.0,5
Customer Relationship Management (CRM),Technology_Coordinator,40694.59,5
Learning Management System (LMS),Technology_Coordinator,47500.0,5
Project Coordinating,Technology_Coordinator,52071.91,3
Project Management,Technology_Director,105006.93,374
Leadership,Technology_Director,120024.9,364
IT Security & Infrastructure,Technology_Director,99334.86,319
People Management,Technology_Director,125875.71,303
Network Management / Administration,Technology_Director,87226.8,265
Software Architecture,Technology_Director,140191.83,160
Product Development,Technology_Director,134149.97,107
Strategic Planning,Technology_Director,120528.4,74
System Administration,Technology_Director,85918.6,53
Information Technology (IT) Support,Technology_Director,66705.17,51
Budget Management,Technology_Director,92484.26,44
Operations Management,Technology_Director,106681.89,36
Software Development,Technology_Director,132530.02,31
Strategic Project Management,Technology_Director,140636.95,27
JavaScript,Technology_Director,130177.77,26
Technical Analysis,Technology_Director,130172.19,24
Program Management,Technology_Director,113762.14,18
Web Development,Technology_Director,107735.17,17
Salesforce,Technology_Director,97500.0,15
Cloud Computing,Technology_Director,136966.89,14
Agile Software Development,Technology_Director,165891.89,11
Systems Engineering,Technology_Director,135249.54,11
Database Architecture,Technology_Director,87000.0,8
Product Management,Technology_Director,99500.0,8
Manufacturing Process Engineering,Technology_Director,146000.0,6
Microsoft SQL Server,Technology_Director,85000.0,6
Strategy,Technology_Director,135000.0,6
Amazon Web Services (AWS),Technology_Director,134000.0,6
Audio Visual Equipment Use,Technology_Director,85000.0,6
Big Data Analytics,Technology_Director,153302.93,5
Customer Relationship Management (CRM),Technology_Director,86650.0,5
Cyber Security,Technology_Director,187000.0,5
Data Analysis,Technology_Director,118862.78,5
Development Operations (DevOps),Technology_Director,105000.0,5
Java,Technology_Director,133880.6,5
Network Architecture / Design,Technology_Director,75000.0,5
Troubleshooting,Technology_Director,160000.0,5
Vendor Management,Technology_Director,122550.0,5
Windows Server 2012 R2,Technology_Director,58500.0,5
Software Development Management,Technology_Director,153391.45,4
Network Security Management,Technology_Director,63500.0,3
C# Programming Language,Technology_Director,105000.0,3
